DESC	FID	SAMPLETYPE	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8
SIG1	transcript806	Lungs	28317.1	2805.51	6933.2	11460.3	3102.24	620.515	277.144	4194.25
SIG1	transcript807	Lungs	10.1569	1.73198	74.3096	100.811	620.515	151.189	3102.24	0.652869
SIG1	transcript808	Lungs	40.2064	1134.89	458.736	620.515	2074.98	74.3096	1534.61	9373.31
SIG1	transcript809	Lungs	2074.98	4637.8	1026.28	14012.0	7666.33	10364.4	2537.16	5.75004
SIG1	transcript810	Lungs	0.222631	8.12534	23.9302	54.7067	5.75004	2.02082	928.058	2.69335
SIG1	transcript811	Lungs	23.9302	36.2663	100.811	49.3802	1254.99	3102.24	67.1087	4637.8
SIG1	transcript812	Lungs	414.778	339.068	82.2718	507.343	31311.1	204.744	339.068	686.226
SIG1	transcript813	Lungs	21.5465	44.563	1696.97	1534.61	40.2064	19.3906	277.144	2294.47
SIG1	transcript814	Lungs	2.69335	5.10462	19.3906	123.477	23.9302	44.563	5.75004	60.5964
SIG1	transcript815	Lungs	3102.24	250.549	67.1087	60.5964	1134.89	561.088	1876.49	32.703
SIG1	transcript816	Lungs	0.222631	8.12534	0.494826	0.105726	23.9302	10.1569	3102.24	1.47075
SIG1	transcript817	Lungs	2805.51	928.058	686.226	20946.0	928.058	686.226	4637.8	839.224
SIG1	transcript818	Lungs	0.652869	151.189	167.28	204.744	36.2663	32.703	100.811	91.0759
SIG1	transcript819	Lungs	414.778	60.5964	36.2663	36.2663	60.5964	54.7067	758.884	19.3906
SIG1	transcript820	Lungs	7666.33	414.778	167.28	250.549	32.703	44.563	91.0759	306.552
SIG1	transcript821	Lungs	91.0759	1696.97	3793.11	1387.78	77363.4	11460.3	82.2718	94587.1
SIG1	transcript822	Lungs	839.224	67.1087	458.736	1026.28	100.811	928.058	1254.99	386280.0
SIG1	transcript823	Lungs	9.09013	5.10462	12.6408	67.1087	5.75004	36.2663	29.4804	2537.16
SIG1	transcript824	Lungs	74.3096	67.1087	11.3365	5.10462	0.351895	11.3365	1.73198	928.058
SIG1	transcript825	Lungs	3793.11	2805.51	11460.3	10364.4	1254.99	34621.6	1026.28	4637.8
SIG1	transcript826	Lungs	32.703	36.2663	0.827621	0.105726	0.105726	2.3402	29.4804	1534.61
SIG1	transcript827	Lungs	12.6408	3.99302	23.9302	26.566	14.083	2.69335	29.4804	1.23451
SIG1	transcript828	Lungs	928.058	111.575	10364.4	5128.24	250.549	339.068	36.2663	40.2064
SIG1	transcript829	Lungs	1876.49	375.022	620.515	1026.28	14.083	91.0759	1134.89	12672.1
SIG1	transcript830	Lungs	9.09013	10.1569	111.575	21.5465	29.4804	9.09013	1.47075	8.12534
SIG1	transcript831	Lungs	2805.51	6270.17	2074.98	1534.61	82.2718	250.549	4194.25	2805.51
SIG1	transcript832	Lungs	0.351895	2.3402	0.0	2.3402	0.222631	3.99302	4.52091	2.02082
SIG1	transcript833	Lungs	1026.28	54.7067	123.477	123.477	507.343	167.28	54.7067	458.736
SIG1	transcript834	Lungs	191147.0	14012.0	306.552	686.226	14012.0	123.477	136.637	306.552
SIG1	transcript835	Lungs	2805.51	23160.6	414.778	151.189	1254.99	8476.97	15493.5	2294.47
SIG1	transcript836	Lungs	620.515	5670.54	5128.24	5128.24	277.144	686.226	34621.6	123.477
SIG1	transcript837	Lungs	0.652869	3.08383	10.1569	3.99302	1.47075	2.69335	19.3906	54.7067
SIG1	transcript838	Lungs	0.222631	14.083	29.4804	928.058	507.343	82.2718	23.9302	1254.99
SIG1	transcript839	Lungs	6933.2	1134.89	5670.54	5128.24	46805.1	6933.2	6933.2	2074.98
SIG1	transcript840	Lungs	111.575	167.28	10364.4	2294.47	306.552	686.226	127872.0	25609.4
SIG1	transcript841	Lungs	339.068	414.778	111.575	19.3906	60.5964	2294.47	2805.51	25609.4
SIG1	transcript842	Lungs	111.575	185.071	2805.51	1134.89	185.071	1696.97	3793.11	51753.7
SIG1	transcript843	Lungs	12.6408	414.778	0.494826	1.23451	0.0	2.3402	2.69335	7.2528
SIG1	transcript844	Lungs	1134.89	14.083	277.144	250.549	2294.47	10364.4	3793.11	19.3906
SIG1	transcript845	Lungs	167.28	21.5465	0.494826	3.5156	67.1087	123.477	5.75004	0.652869
SIG1	transcript846	Lungs	19.3906	0.0	2.69335	15.6777	9.09013	0.351895	204.744	151.189
SIG1	transcript847	Lungs	3430.33	1534.61	17131.7	7666.33	2805.51	3102.24	23160.6	31311.1
SIG1	transcript848	Lungs	1026.28	36.2663	277.144	4194.25	928.058	3430.33	67.1087	7666.33
SIG1	transcript849	Lungs	561.088	1134.89	204.744	82.2718	758.884	1.02085	3793.11	2.3402
SIG1	transcript850	Lungs	0.827621	9.09013	0.827621	0.222631	2.02082	0.494826	0.494826	1876.49
SIG1	transcript851	Lungs	12.6408	40.2064	6.46369	2.69335	7.2528	339.068	4.52091	23.9302
SIG1	transcript852	Lungs	44.563	8.12534	15.6777	26.566	0.351895	2.02082	100.811	0.351895
SIG1	transcript853	Lungs	620.515	40.2064	15.6777	8.12534	26.566	2.02082	1026.28	4637.8
SIG1	transcript854	Lungs	1876.49	3102.24	4637.8	7666.33	11460.3	507.343	3430.33	1534.61
SIG1	transcript855	Lungs	185.071	1876.49	111.575	74.3096	123.477	3102.24	185.071	226.497
SIG1	transcript856	Lungs	36.2663	2.69335	12.6408	3.5156	0.105726	44.563	3.5156	10.1569
SIG1	transcript857	Lungs	928.058	54.7067	507.343	758.884	23.9302	2074.98	375.022	620.515
SIG1	transcript858	Lungs	620.515	10364.4	82.2718	100.811	3793.11	1876.49	8.12534	111.575
SIG1	transcript859	Lungs	6933.2	156341.0	25609.4	38282.1	3430.33	25609.4	38282.1	100.811
SIG1	transcript860	Lungs	686.226	167.28	2537.16	1026.28	3430.33	1534.61	11460.3	1254.99
SIG1	transcript861	Lungs	250.549	5670.54	5128.24	9373.31	11460.3	2294.47	758.884	8.12534
SIG1	transcript862	Lungs	29.4804	10.1569	9.09013	14.083	167.28	111.575	185.071	1.47075
SIG1	transcript863	Lungs	151.189	185.071	339.068	1696.97	123.477	185.071	5670.54	507.343
SIG1	transcript864	Lungs	0.351895	11.3365	44.563	151.189	11.3365	54.7067	3.08383	0.652869
SIG1	transcript865	Lungs	1254.99	339.068	6270.17	23160.6	2805.51	100.811	123.477	2805.51
SIG1	transcript866	Lungs	2074.98	54.7067	10364.4	3793.11	1026.28	349345.0	34621.6	151.189
SIG1	transcript867	Lungs	507.343	204.744	23.9302	91.0759	74.3096	19.3906	21.5465	111.575
SIG1	transcript868	Lungs	686.226	10364.4	5670.54	6933.2	46805.1	4637.8	26.566	25609.4
SIG1	transcript869	Lungs	185.071	60.5964	250.549	204.744	32.703	561.088	1876.49	561.088
SIG1	transcript870	Lungs	54.7067	839.224	136.637	167.28	458.736	2.3402	1.47075	339.068
SIG1	transcript871	Lungs	507.343	11460.3	167.28	686.226	21.5465	36.2663	928.058	1534.61
SIG1	transcript872	Lungs	2294.47	1534.61	1696.97	7666.33	17131.7	306.552	49.3802	758.884
SIG1	transcript873	Lungs	1.73198	1.02085	0.0	0.222631	277.144	10.1569	0.494826	21.5465
SIG1	transcript874	Lungs	17.4409	3.08383	136.637	32.703	7.2528	23.9302	100.811	67.1087
SIG1	transcript875	Lungs	14.083	928.058	17.4409	111.575	91.0759	82.2718	375.022	4194.25
SIG1	transcript876	Lungs	9373.31	46805.1	1876.49	2074.98	46805.1	12672.1	250.549	91.0759
SIG1	transcript877	Lungs	1254.99	2805.51	8476.97	18943.1	1387.78	23160.6	21.5465	1.47075
SIG1	transcript878	Lungs	1.02085	1.47075	10.1569	2.69335	1.23451	17.4409	23.9302	44.563
SIG1	transcript879	Lungs	19.3906	151.189	21.5465	136.637	21.5465	12.6408	7.2528	306.552
SIG1	transcript880	Lungs	32.703	306.552	91.0759	23.9302	19.3906	100.811	54.7067	758.884
SIG1	transcript881	Lungs	1.47075	11.3365	620.515	2294.47	1387.78	67.1087	1254.99	3430.33
SIG1	transcript882	Lungs	5128.24	74.3096	91.0759	60.5964	185.071	2537.16	9.09013	6933.2
SIG1	transcript883	Lungs	8476.97	3793.11	458.736	1387.78	306.552	54.7067	57225.6	226.497
SIG1	transcript884	Lungs	85542.8	172870.0	6270.17	2074.98	2294.47	507.343	3793.11	18943.1
SIG1	transcript885	Lungs	561.088	123.477	4637.8	928.058	7666.33	185.071	17.4409	8.12534
SIG1	transcript886	Lungs	136.637	82.2718	277.144	375.022	839.224	10.1569	151.189	839.224
SIG1	transcript887	Lungs	3430.33	204.744	839.224	928.058	507.343	375.022	11460.3	94587.1
SIG1	transcript888	Lungs	12672.1	3793.11	85542.8	9373.31	6933.2	20946.0	561.088	339.068
SIG1	transcript889	Lungs	15.6777	4.52091	8.12534	17.4409	10.1569	375.022	226.497	1.02085
SIG1	transcript890	Lungs	32.703	74.3096	339.068	151.189	2805.51	339.068	167.28	74.3096
SIG1	transcript891	Lungs	2.3402	2.3402	10.1569	111.575	14.083	0.494826	19.3906	1.73198
SIG1	transcript892	Lungs	82.2718	15.6777	0.652869	1.02085	0.494826	26.566	54.7067	0.494826
SIG1	transcript893	Lungs	14012.0	6933.2	2074.98	2805.51	6270.17	1134.89	339.068	5670.54
SIG1	transcript894	Lungs	758.884	2537.16	250.549	375.022	620.515	1876.49	620.515	100.811
SIG1	transcript895	Lungs	25609.4	8476.97	1534.61	2805.51	15493.5	4637.8	38282.1	1876.49
SIG1	transcript896	Lungs	7666.33	185.071	6933.2	686.226	17131.7	4194.25	686.226	26.566
SIG1	transcript897	Lungs	26.566	2074.98	123.477	167.28	458.736	561.088	67.1087	5670.54
SIG1	transcript898	Lungs	25609.4	414.778	226.497	839.224	375.022	3102.24	9373.31	839.224
SIG1	transcript899	Lungs	561.088	250.549	3430.33	414.778	204.744	29.4804	17131.7	3430.33
SIG1	transcript900	Lungs	7666.33	3793.11	1134.89	1134.89	77363.4	4637.8	127872.0	115645.0
SIG1	transcript901	Lungs	2294.47	1387.78	14.083	2.02082	14.083	8.12534	0.222631	15.6777
SIG1	transcript902	Lungs	185.071	29.4804	1.47075	0.351895	36.2663	7.2528	758.884	705975.0
SIG1	transcript903	Lungs	32.703	620.515	4194.25	2074.98	6270.17	17131.7	36.2663	20946.0
SIG1	transcript904	Lungs	15.6777	6.46369	82.2718	82.2718	928.058	15.6777	91.0759	686.226
SIG1	transcript905	Lungs	458.736	44.563	3102.24	3430.33	151.189	4194.25	17131.7	94587.1
SIG1	transcript906	Lungs	1534.61	74.3096	23.9302	26.566	306.552	758.884	306.552	10.1569
SIG1	transcript907	Lungs	4.52091	8.12534	67.1087	0.0	1.73198	2.69335	14.083	0.105726
SIG1	transcript908	Lungs	306.552	375.022	4.52091	2.3402	5.75004	26.566	250.549	36.2663
SIG1	transcript909	Lungs	85542.8	4637.8	250.549	1534.61	277.144	204.744	3430.33	23160.6
SIG1	transcript910	Lungs	167.28	306.552	21.5465	32.703	458.736	2.02082	1387.78	561.088
SIG1	transcript911	Lungs	104588.0	156341.0	38282.1	10364.4	2537.16	315942.0	5670.54	46805.1
SIG1	transcript912	Lungs	1534.61	620.515	3430.33	1696.97	2294.47	28317.1	6270.17	6933.2
SIG1	transcript913	Lungs	250.549	1876.49	91.0759	204.744	111.575	306.552	74.3096	2.02082
SIG1	transcript914	Lungs	375.022	928.058	36.2663	100.811	32.703	5.75004	4194.25	141392.0
SIG1	transcript915	Lungs	1.23451	8.12534	9.09013	1.23451	4.52091	2.69335	2.02082	0.494826
SIG1	transcript916	Lungs	54.7067	250.549	29.4804	1.47075	29.4804	54.7067	507.343	1387.78
SIG1	transcript917	Lungs	2537.16	458.736	82.2718	758.884	123.477	54.7067	49.3802	306.552
SIG1	transcript918	Lungs	167.28	1254.99	414.778	5128.24	414.778	28317.1	226.497	11.3365
SIG1	transcript919	Lungs	7.2528	3.08383	0.827621	32.703	74.3096	1.23451	2.69335	0.827621
SIG1	transcript920	Lungs	136.637	339.068	3430.33	14012.0	14012.0	6270.17	5128.24	12.6408
SIG1	transcript921	Lungs	26.566	91.0759	250.549	414.778	151.189	5670.54	91.0759	20946.0
SIG1	transcript922	Lungs	0.222631	0.222631	0.105726	0.827621	0.105726	3.08383	14.083	111.575
SIG1	transcript923	Lungs	1.23451	0.0	49.3802	60.5964	686.226	458.736	17.4409	0.0
SIG1	transcript924	Lungs	3.99302	11.3365	23.9302	5.75004	5.75004	2.69335	277.144	167.28
SIG1	transcript925	Lungs	51753.7	42329.6	23160.6	17131.7	69966.0	3430.33	1026.28	111.575
SIG1	transcript926	Lungs	54.7067	111.575	17.4409	15.6777	32.703	91.0759	6.46369	250.549
SIG1	transcript927	Lungs	17.4409	19.3906	49.3802	10.1569	19.3906	185.071	1134.89	12.6408
SIG1	transcript928	Lungs	306.552	21.5465	44.563	1.73198	5.75004	44.563	0.222631	9.09013
SIG1	transcript929	Lungs	28317.1	69966.0	3793.11	18943.1	4194.25	28317.1	9373.31	11.3365
SIG1	transcript930	Lungs	136.637	49.3802	123.477	82.2718	561.088	123.477	6.46369	167.28
SIG1	transcript931	Lungs	91.0759	339.068	839.224	2294.47	458.736	250.549	375.022	1876.49
SIG1	transcript932	Lungs	60.5964	12.6408	111.575	339.068	277.144	14.083	15.6777	1387.78
SIG1	transcript933	Lungs	0.351895	2.02082	1.73198	1.23451	2.3402	2.02082	1.47075	5.10462
SIG1	transcript934	Lungs	306.552	686.226	12.6408	23.9302	1.73198	17.4409	339.068	1876.49
SIG1	transcript935	Lungs	26.566	758.884	100.811	136.637	458.736	1026.28	1534.61	758.884
SIG1	transcript936	Lungs	94587.1	3102.24	339.068	458.736	1254.99	46805.1	6933.2	127872.0
SIG1	transcript937	Lungs	54.7067	5.75004	10.1569	14.083	0.827621	204.744	0.222631	9.09013
SIG1	transcript938	Lungs	204.744	60.5964	758.884	2294.47	167.28	31311.1	839.224	1876.49
SIG1	transcript939	Lungs	250.549	82.2718	7.2528	12.6408	0.351895	0.351895	40.2064	5.75004
SIG1	transcript940	Lungs	82.2718	1876.49	34621.6	1534.61	25609.4	51753.7	69966.0	1534.61
SIG1	transcript941	Lungs	1696.97	1254.99	82.2718	167.28	74.3096	10.1569	8476.97	136.637
SIG1	transcript942	Lungs	1026.28	620.515	226.497	123.477	15.6777	3793.11	100.811	10364.4
SIG1	transcript943	Lungs	2.69335	10.1569	21.5465	26.566	0.0	1.73198	0.652869	123.477
SIG1	transcript944	Lungs	15.6777	74.3096	67.1087	91.0759	29.4804	9.09013	49.3802	136.637
SIG1	transcript945	Lungs	6.46369	0.827621	3.5156	1.02085	3.5156	12.6408	0.222631	3.08383
SIG1	transcript946	Lungs	4.52091	0.652869	0.351895	4.52091	9.09013	11.3365	3.5156	2.69335
SIG1	transcript947	Lungs	9.09013	4.52091	3.08383	15.6777	686.226	100.811	0.827621	375.022
SIG1	transcript948	Lungs	0.105726	1.47075	167.28	185.071	339.068	54.7067	26.566	12.6408
SIG1	transcript949	Lungs	4637.8	100.811	91.0759	49.3802	32.703	226.497	1534.61	40.2064
SIG1	transcript950	Lungs	54.7067	151.189	29.4804	74.3096	277.144	11.3365	7.2528	1.02085
SIG1	transcript951	Lungs	2074.98	136.637	1.47075	9.09013	6.46369	40.2064	306.552	2537.16
SIG1	transcript952	Lungs	3.99302	11.3365	1.02085	0.351895	1.23451	7.2528	19.3906	686.226
SIG1	transcript953	Lungs	1026.28	839.224	167.28	111.575	9.09013	151.189	74.3096	23160.6
SIG1	transcript954	Lungs	226.497	49.3802	11460.3	2805.51	250.549	839.224	74.3096	167.28
SIG1	transcript955	Lungs	1387.78	561.088	172870.0	954405.0	104588.0	38282.1	2294.47	18943.1
SIG1	transcript956	Lungs	3430.33	12672.1	17131.7	9373.31	14012.0	5670.54	6933.2	19.3906
SIG1	transcript957	Lungs	507.343	1696.97	0.105726	6.46369	6.46369	3.08383	7.2528	3.08383
SIG1	transcript958	Lungs	928.058	111.575	0.652869	1.73198	5.75004	23.9302	4.52091	0.827621
SIG1	transcript959	Lungs	6.46369	0.494826	60.5964	49.3802	23.9302	21.5465	250.549	167.28
SIG1	transcript960	Lungs	29.4804	23.9302	38282.1	17131.7	1134.89	1134.89	2537.16	136.637
SIG1	transcript961	Lungs	12.6408	507.343	67.1087	100.811	686.226	1387.78	123.477	1696.97
SIG1	transcript962	Lungs	12.6408	100.811	91.0759	185.071	54.7067	23.9302	40.2064	54.7067
SIG1	transcript963	Lungs	123.477	11.3365	375.022	686.226	839.224	12.6408	3.99302	82.2718
SIG1	transcript964	Lungs	1254.99	111.575	167.28	458.736	15.6777	10364.4	226.497	3793.11
SIG1	transcript965	Lungs	6933.2	758.884	94587.1	85542.8	12672.1	839.224	2537.16	928.058
SIG1	transcript966	Lungs	151.189	1387.78	74.3096	1876.49	277.144	67.1087	185.071	7.2528
SIG1	transcript967	Lungs	21.5465	0.105726	0.494826	0.0	1.02085	3.99302	100.811	3.5156
SIG1	transcript968	Lungs	15.6777	758.884	26.566	5.10462	10.1569	11.3365	12.6408	0.827621
SIG1	transcript969	Lungs	1696.97	15.6777	1876.49	9373.31	12672.1	60.5964	17.4409	1254.99
SIG1	transcript970	Lungs	4637.8	561.088	67.1087	226.497	36.2663	36.2663	1534.61	2805.51
SIG1	transcript971	Lungs	9.09013	0.0	8.12534	32.703	60.5964	1.73198	2.3402	185.071
SIG1	transcript972	Lungs	3.5156	7.2528	3.08383	2.3402	19.3906	3.5156	123.477	19.3906
SIG1	transcript973	Lungs	1876.49	82.2718	77363.4	28317.1	23160.6	46805.1	306.552	5670.54
SIG1	transcript974	Lungs	36.2663	136.637	11460.3	12672.1	46805.1	2074.98	1134.89	167.28
SIG1	transcript975	Lungs	2.3402	5.10462	12.6408	26.566	19.3906	111.575	1026.28	250.549
SIG1	transcript976	Lungs	123.477	339.068	226.497	250.549	60.5964	185.071	54.7067	2294.47
SIG1	transcript977	Lungs	7.2528	1.02085	29.4804	23.9302	1.47075	6.46369	4.52091	14.083
SIG1	transcript978	Lungs	561.088	3793.11	8.12534	23.9302	74.3096	414.778	620.515	6270.17
SIG1	transcript979	Lungs	414.778	54.7067	23160.6	1876.49	12672.1	928.058	339.068	11.3365
SIG1	transcript980	Lungs	29.4804	0.494826	17.4409	1.47075	17.4409	32.703	14.083	60.5964
SIG1	transcript981	Lungs	507.343	185.071	17131.7	4194.25	458.736	25609.4	6933.2	151.189
SIG1	transcript982	Lungs	4637.8	34621.6	1026.28	561.088	3102.24	4194.25	12672.1	954405.0
SIG1	transcript983	Lungs	11.3365	44.563	23.9302	54.7067	36.2663	185.071	15.6777	928.058
SIG1	transcript984	Lungs	561.088	100.811	136.637	167.28	36.2663	2537.16	339.068	1254.99
SIG1	transcript985	Lungs	2074.98	204.744	2.69335	2.69335	1.02085	3.99302	375.022	1.23451
SIG1	transcript986	Lungs	23.9302	6.46369	32.703	5.10462	8.12534	277.144	49.3802	6933.2
SIG1	transcript987	Lungs	1876.49	151.189	19.3906	40.2064	167.28	306.552	4637.8	839.224
SIG1	transcript988	Lungs	2537.16	123.477	6270.17	4194.25	17131.7	7666.33	306.552	339.068
SIG1	transcript989	Lungs	3.5156	15.6777	1.23451	54.7067	1.23451	23.9302	167.28	1387.78
SIG1	transcript990	Lungs	507.343	111.575	12.6408	3.5156	11.3365	29.4804	10.1569	185.071
SIG1	transcript991	Lungs	82.2718	111.575	3.08383	3.99302	36.2663	0.222631	40.2064	74.3096
SIG1	transcript992	Lungs	458.736	1696.97	3430.33	11460.3	1534.61	6933.2	1387.78	3793.11
SIG1	transcript993	Lungs	111.575	100.811	1026.28	375.022	277.144	1876.49	1876.49	38282.1
SIG1	transcript994	Lungs	6.46369	6.46369	204.744	49.3802	185.071	1387.78	686.226	2537.16
SIG1	transcript995	Lungs	839.224	1134.89	100.811	507.343	40.2064	928.058	3793.11	1026.28
SIG1	transcript996	Lungs	3.08383	1.47075	60.5964	414.778	44.563	4.52091	36.2663	11.3365
SIG1	transcript997	Lungs	1.47075	3.5156	21.5465	12.6408	620.515	185.071	1.73198	0.827621
SIG1	transcript998	Lungs	1.73198	1.23451	0.652869	4.52091	12.6408	26.566	1.23451	14.083
SIG1	transcript999	Lungs	686.226	36.2663	123.477	277.144	758.884	2.02082	14.083	12.6408
