# Simulated data set created 2022-07-27 16:08 (1000 transcripts)
# Root distribution: gamma:0.375:1600.0
# Tree: ((((sp1<1>,sp2<2>)<12>,(((sp3<3>,sp4<4>)<15>,sp5<5>)<14>,sp6<6>)<13>)<11>,sp7<7>)<10>,sp8<8>)<9>
# Sigma: 1
DESC	FID	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8
SIG1	transcript879	19.3906	151.189	21.5465	136.637	21.5465	12.6408	7.2528	306.552
SIG1	transcript880	32.703	306.552	91.0759	23.9302	19.3906	100.811	54.7067	758.884
SIG1	transcript881	1.47075	11.3365	620.515	2294.47	1387.78	67.1087	1254.99	3430.33
SIG1	transcript882	5128.24	74.3096	91.0759	60.5964	185.071	2537.16	9.09013	6933.2
SIG1	transcript883	8476.97	3793.11	458.736	1387.78	306.552	54.7067	57225.6	226.497
SIG1	transcript884	85542.8	172870	6270.17	2074.98	2294.47	507.343	3793.11	18943.1
SIG1	transcript885	561.088	123.477	4637.8	928.058	7666.33	185.071	17.4409	8.12534
SIG1	transcript886	136.637	82.2718	277.144	375.022	839.224	10.1569	151.189	839.224
SIG1	transcript887	3430.33	204.744	839.224	928.058	507.343	375.022	11460.3	94587.1
SIG1	transcript888	12672.1	3793.11	85542.8	9373.31	6933.2	20946	561.088	339.068
SIG1	transcript889	15.6777	4.52091	8.12534	17.4409	10.1569	375.022	226.497	1.02085
SIG1	transcript890	32.703	74.3096	339.068	151.189	2805.51	339.068	167.28	74.3096
SIG1	transcript891	2.3402	2.3402	10.1569	111.575	14.083	0.494826	19.3906	1.73198
SIG1	transcript892	82.2718	15.6777	0.652869	1.02085	0.494826	26.566	54.7067	0.494826
SIG1	transcript893	14012	6933.2	2074.98	2805.51	6270.17	1134.89	339.068	5670.54
SIG1	transcript894	758.884	2537.16	250.549	375.022	620.515	1876.49	620.515	100.811
SIG1	transcript895	25609.4	8476.97	1534.61	2805.51	15493.5	4637.8	38282.1	1876.49
SIG1	transcript896	7666.33	185.071	6933.2	686.226	17131.7	4194.25	686.226	26.566
SIG1	transcript897	26.566	2074.98	123.477	167.28	458.736	561.088	67.1087	5670.54
SIG1	transcript898	25609.4	414.778	226.497	839.224	375.022	3102.24	9373.31	839.224
SIG1	transcript899	561.088	250.549	3430.33	414.778	204.744	29.4804	17131.7	3430.33
SIG1	transcript900	7666.33	3793.11	1134.89	1134.89	77363.4	4637.8	127872	115645
SIG1	transcript901	2294.47	1387.78	14.083	2.02082	14.083	8.12534	0.222631	15.6777
SIG1	transcript902	185.071	29.4804	1.47075	0.351895	36.2663	7.2528	758.884	705975
SIG1	transcript903	32.703	620.515	4194.25	2074.98	6270.17	17131.7	36.2663	20946
SIG1	transcript904	15.6777	6.46369	82.2718	82.2718	928.058	15.6777	91.0759	686.226
SIG1	transcript905	458.736	44.563	3102.24	3430.33	151.189	4194.25	17131.7	94587.1
SIG1	transcript906	1534.61	74.3096	23.9302	26.566	306.552	758.884	306.552	10.1569
SIG1	transcript907	4.52091	8.12534	67.1087	0	1.73198	2.69335	14.083	0.105726
SIG1	transcript908	306.552	375.022	4.52091	2.3402	5.75004	26.566	250.549	36.2663
SIG1	transcript909	85542.8	4637.8	250.549	1534.61	277.144	204.744	3430.33	23160.6
SIG1	transcript910	167.28	306.552	21.5465	32.703	458.736	2.02082	1387.78	561.088
SIG1	transcript911	104588	156341	38282.1	10364.4	2537.16	315942	5670.54	46805.1
SIG1	transcript912	1534.61	620.515	3430.33	1696.97	2294.47	28317.1	6270.17	6933.2
SIG1	transcript913	250.549	1876.49	91.0759	204.744	111.575	306.552	74.3096	2.02082
SIG1	transcript914	375.022	928.058	36.2663	100.811	32.703	5.75004	4194.25	141392
SIG1	transcript915	1.23451	8.12534	9.09013	1.23451	4.52091	2.69335	2.02082	0.494826
SIG1	transcript916	54.7067	250.549	29.4804	1.47075	29.4804	54.7067	507.343	1387.78
SIG1	transcript917	2537.16	458.736	82.2718	758.884	123.477	54.7067	49.3802	306.552
SIG1	transcript918	167.28	1254.99	414.778	5128.24	414.778	28317.1	226.497	11.3365
SIG1	transcript919	7.2528	3.08383	0.827621	32.703	74.3096	1.23451	2.69335	0.827621
SIG1	transcript920	136.637	339.068	3430.33	14012	14012	6270.17	5128.24	12.6408
SIG1	transcript921	26.566	91.0759	250.549	414.778	151.189	5670.54	91.0759	20946
SIG1	transcript922	0.222631	0.222631	0.105726	0.827621	0.105726	3.08383	14.083	111.575
SIG1	transcript923	1.23451	0	49.3802	60.5964	686.226	458.736	17.4409	0
SIG1	transcript924	3.99302	11.3365	23.9302	5.75004	5.75004	2.69335	277.144	167.28
SIG1	transcript925	51753.7	42329.6	23160.6	17131.7	69966	3430.33	1026.28	111.575
SIG1	transcript926	54.7067	111.575	17.4409	15.6777	32.703	91.0759	6.46369	250.549
SIG1	transcript927	17.4409	19.3906	49.3802	10.1569	19.3906	185.071	1134.89	12.6408
SIG1	transcript928	306.552	21.5465	44.563	1.73198	5.75004	44.563	0.222631	9.09013
SIG1	transcript929	28317.1	69966	3793.11	18943.1	4194.25	28317.1	9373.31	11.3365
SIG1	transcript930	136.637	49.3802	123.477	82.2718	561.088	123.477	6.46369	167.28
SIG1	transcript931	91.0759	339.068	839.224	2294.47	458.736	250.549	375.022	1876.49
SIG1	transcript932	60.5964	12.6408	111.575	339.068	277.144	14.083	15.6777	1387.78
SIG1	transcript933	0.351895	2.02082	1.73198	1.23451	2.3402	2.02082	1.47075	5.10462
SIG1	transcript934	306.552	686.226	12.6408	23.9302	1.73198	17.4409	339.068	1876.49
SIG1	transcript935	26.566	758.884	100.811	136.637	458.736	1026.28	1534.61	758.884
SIG1	transcript936	94587.1	3102.24	339.068	458.736	1254.99	46805.1	6933.2	127872
SIG1	transcript937	54.7067	5.75004	10.1569	14.083	0.827621	204.744	0.222631	9.09013
SIG1	transcript938	204.744	60.5964	758.884	2294.47	167.28	31311.1	839.224	1876.49
SIG1	transcript939	250.549	82.2718	7.2528	12.6408	0.351895	0.351895	40.2064	5.75004
SIG1	transcript940	82.2718	1876.49	34621.6	1534.61	25609.4	51753.7	69966	1534.61
SIG1	transcript941	1696.97	1254.99	82.2718	167.28	74.3096	10.1569	8476.97	136.637
SIG1	transcript942	1026.28	620.515	226.497	123.477	15.6777	3793.11	100.811	10364.4
SIG1	transcript943	2.69335	10.1569	21.5465	26.566	0	1.73198	0.652869	123.477
SIG1	transcript944	15.6777	74.3096	67.1087	91.0759	29.4804	9.09013	49.3802	136.637
SIG1	transcript945	6.46369	0.827621	3.5156	1.02085	3.5156	12.6408	0.222631	3.08383
SIG1	transcript946	4.52091	0.652869	0.351895	4.52091	9.09013	11.3365	3.5156	2.69335
SIG1	transcript947	9.09013	4.52091	3.08383	15.6777	686.226	100.811	0.827621	375.022
SIG1	transcript948	0.105726	1.47075	167.28	185.071	339.068	54.7067	26.566	12.6408
SIG1	transcript949	4637.8	100.811	91.0759	49.3802	32.703	226.497	1534.61	40.2064
SIG1	transcript950	54.7067	151.189	29.4804	74.3096	277.144	11.3365	7.2528	1.02085
SIG1	transcript951	2074.98	136.637	1.47075	9.09013	6.46369	40.2064	306.552	2537.16
SIG1	transcript952	3.99302	11.3365	1.02085	0.351895	1.23451	7.2528	19.3906	686.226
SIG1	transcript953	1026.28	839.224	167.28	111.575	9.09013	151.189	74.3096	23160.6
SIG1	transcript954	226.497	49.3802	11460.3	2805.51	250.549	839.224	74.3096	167.28
SIG1	transcript955	1387.78	561.088	172870	954405	104588	38282.1	2294.47	18943.1
SIG1	transcript956	3430.33	12672.1	17131.7	9373.31	14012	5670.54	6933.2	19.3906
SIG1	transcript957	507.343	1696.97	0.105726	6.46369	6.46369	3.08383	7.2528	3.08383
SIG1	transcript958	928.058	111.575	0.652869	1.73198	5.75004	23.9302	4.52091	0.827621
SIG1	transcript959	6.46369	0.494826	60.5964	49.3802	23.9302	21.5465	250.549	167.28
SIG1	transcript960	29.4804	23.9302	38282.1	17131.7	1134.89	1134.89	2537.16	136.637
SIG1	transcript961	12.6408	507.343	67.1087	100.811	686.226	1387.78	123.477	1696.97
SIG1	transcript962	12.6408	100.811	91.0759	185.071	54.7067	23.9302	40.2064	54.7067
SIG1	transcript963	123.477	11.3365	375.022	686.226	839.224	12.6408	3.99302	82.2718
SIG1	transcript964	1254.99	111.575	167.28	458.736	15.6777	10364.4	226.497	3793.11
SIG1	transcript965	6933.2	758.884	94587.1	85542.8	12672.1	839.224	2537.16	928.058
SIG1	transcript966	151.189	1387.78	74.3096	1876.49	277.144	67.1087	185.071	7.2528
SIG1	transcript967	21.5465	0.105726	0.494826	0	1.02085	3.99302	100.811	3.5156
SIG1	transcript968	15.6777	758.884	26.566	5.10462	10.1569	11.3365	12.6408	0.827621
SIG1	transcript969	1696.97	15.6777	1876.49	9373.31	12672.1	60.5964	17.4409	1254.99
SIG1	transcript970	4637.8	561.088	67.1087	226.497	36.2663	36.2663	1534.61	2805.51
SIG1	transcript971	9.09013	0	8.12534	32.703	60.5964	1.73198	2.3402	185.071
SIG1	transcript972	3.5156	7.2528	3.08383	2.3402	19.3906	3.5156	123.477	19.3906
SIG1	transcript973	1876.49	82.2718	77363.4	28317.1	23160.6	46805.1	306.552	5670.54
SIG1	transcript974	36.2663	136.637	11460.3	12672.1	46805.1	2074.98	1134.89	167.28
SIG1	transcript975	2.3402	5.10462	12.6408	26.566	19.3906	111.575	1026.28	250.549
SIG1	transcript976	123.477	339.068	226.497	250.549	60.5964	185.071	54.7067	2294.47
SIG1	transcript977	7.2528	1.02085	29.4804	23.9302	1.47075	6.46369	4.52091	14.083
SIG1	transcript978	561.088	3793.11	8.12534	23.9302	74.3096	414.778	620.515	6270.17
SIG1	transcript979	414.778	54.7067	23160.6	1876.49	12672.1	928.058	339.068	11.3365
SIG1	transcript980	29.4804	0.494826	17.4409	1.47075	17.4409	32.703	14.083	60.5964
SIG1	transcript981	507.343	185.071	17131.7	4194.25	458.736	25609.4	6933.2	151.189
SIG1	transcript982	4637.8	34621.6	1026.28	561.088	3102.24	4194.25	12672.1	954405
SIG1	transcript983	11.3365	44.563	23.9302	54.7067	36.2663	185.071	15.6777	928.058
SIG1	transcript984	561.088	100.811	136.637	167.28	36.2663	2537.16	339.068	1254.99
SIG1	transcript985	2074.98	204.744	2.69335	2.69335	1.02085	3.99302	375.022	1.23451
SIG1	transcript986	23.9302	6.46369	32.703	5.10462	8.12534	277.144	49.3802	6933.2
SIG1	transcript987	1876.49	151.189	19.3906	40.2064	167.28	306.552	4637.8	839.224
SIG1	transcript988	2537.16	123.477	6270.17	4194.25	17131.7	7666.33	306.552	339.068
SIG1	transcript989	3.5156	15.6777	1.23451	54.7067	1.23451	23.9302	167.28	1387.78
SIG1	transcript990	507.343	111.575	12.6408	3.5156	11.3365	29.4804	10.1569	185.071
SIG1	transcript991	82.2718	111.575	3.08383	3.99302	36.2663	0.222631	40.2064	74.3096
SIG1	transcript992	458.736	1696.97	3430.33	11460.3	1534.61	6933.2	1387.78	3793.11
SIG1	transcript993	111.575	100.811	1026.28	375.022	277.144	1876.49	1876.49	38282.1
SIG1	transcript994	6.46369	6.46369	204.744	49.3802	185.071	1387.78	686.226	2537.16
SIG1	transcript995	839.224	1134.89	100.811	507.343	40.2064	928.058	3793.11	1026.28
SIG1	transcript996	3.08383	1.47075	60.5964	414.778	44.563	4.52091	36.2663	11.3365
SIG1	transcript997	1.47075	3.5156	21.5465	12.6408	620.515	185.071	1.73198	0.827621
SIG1	transcript998	1.73198	1.23451	0.652869	4.52091	12.6408	26.566	1.23451	14.083
SIG1	transcript999	686.226	36.2663	123.477	277.144	758.884	2.02082	14.083	12.6408
