DESC	FID	SAMPLETYPE	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L4	simfam2184	Lungs	67.7667	55.2559	66.7241	58.3836	61.5113	55.2559	14.5959	55.2559	47.9579	51.0856	2.08513	11.4682
L4	simfam2185	Lungs	25.0127	35.4346	40.6456	55.2363	46.8987	32.308	21.8861	22.9283	23.9705	0	11.4641	65.6582
L4	simfam2186	Lungs	0	2.08432	7.29513	37.5178	26.0541	0	26.0541	29.1805	34.3913	11.4638	48.9816	10.4216
L4	simfam2187	Lungs	13.5482	10.4217	15.6326	15.6326	0	3.12652	46.8978	23.97	11.4639	44.8134	75.0364	47.94
L4	simfam2188	Lungs	21.8846	9.3791	4.16849	40.6428	42.727	9.3791	41.6849	7.29486	48.9797	15.6318	43.7691	12.5055
L4	simfam2189	Lungs	60.443	46.8954	63.5694	85.4539	69.8221	71.9063	9.37909	88.5803	80.2433	65.6536	111.507	27.0951
L4	simfam2190	Lungs	5.21114	5.21114	29.1824	7.2956	0	8.33782	36.478	53.1536	37.5202	1.04223	19.8023	12.5067
L4	simfam2191	Lungs	47.9382	47.9382	31.264	13.5477	0	35.4326	5.21067	9.37921	60.4438	8.33708	17.7163	48.9803
L4	simfam2192	Lungs	7.29512	18.7589	7.29512	17.7167	35.4334	12.5059	53.1501	9.37944	21.8854	52.108	19.801	84.4149
L4	simfam2193	Lungs	14.5897	22.9266	26.053	21.8845	9.37908	2.08424	16.6739	19.8003	44.8112	11.4633	36.4742	79.2011
L4	simfam2194	Lungs	43.769	53.1481	65.6536	18.7582	18.7582	41.6848	84.4117	29.1794	66.6957	5.2106	96.9172	68.7799
L4	simfam2195	Lungs	33.3492	42.7286	20.8432	30.2227	5.21081	4.16864	9.37945	55.2345	0	29.1805	13.5481	10.4216
L4	simfam2196	Lungs	70.8721	76.0833	86.5057	44.8162	50.0274	71.9144	5.21119	1.04224	5.21119	32.3094	62.5342	61.492
L4	simfam2197	Lungs	41.6852	35.4324	39.6009	10.4213	5.21065	39.6009	17.7162	54.1907	35.4324	113.592	92.7495	104.213
L4	simfam2198	Lungs	112.549	112.549	125.055	155.276	144.855	163.613	14.5897	28.1373	125.055	36.4743	1.04212	31.2637
L4	simfam2199	Lungs	64.6126	52.107	46.8963	18.7585	15.6321	54.1912	43.7699	51.0648	21.8849	67.7391	48.9805	29.1799
L4	simfam2200	Lungs	20.8434	23.9699	15.6326	8.33736	30.2229	41.6868	9.37953	94.8375	22.9277	29.1808	43.7712	35.4338
L4	simfam2201	Lungs	9.37943	13.5481	6.25295	27.0961	5.21079	45.855	111.511	59.4031	2.08432	12.5059	36.4756	13.5481
L4	simfam2202	Lungs	13.5477	43.7695	41.6852	40.6431	65.6542	26.0532	8.33704	37.5167	70.8648	6.25278	10.4213	4.16852
L4	simfam2203	Lungs	48.9889	36.4811	48.9889	33.3542	3.12695	27.1003	54.2005	47.9466	11.4655	7.29623	5.21159	1.04232
L4	simfam2204	Lungs	51.0726	53.1572	60.4533	47.9457	59.411	65.6648	0	30.2266	51.0726	34.3958	97.976	53.1572
L4	simfam2205	Lungs	26.0535	20.8428	28.1378	13.5478	7.29499	14.59	12.5057	31.2642	30.2221	7.29499	38.5592	43.7699
L4	simfam2206	Lungs	37.518	41.6867	21.8855	45.8554	35.4337	13.5482	8.33734	2.08433	68.783	11.4638	19.8012	69.8252
L4	simfam2207	Lungs	58.365	76.083	63.5762	88.5898	81.2942	51.0694	12.5068	9.3801	31.267	40.6471	75.0408	14.5913
L4	simfam2208	Lungs	56.2825	71.9166	66.7052	65.6629	87.5506	77.1279	37.5217	105.269	55.2403	36.4794	60.4516	100.058
L4	simfam2209	Lungs	31.2648	27.0961	37.5177	2.08432	0	31.2648	31.2648	122.975	16.6745	41.6863	14.5902	11.4637
L4	simfam2210	Lungs	7.29514	3.12649	3.12649	10.4216	27.0962	27.0962	108.385	46.8973	48.9816	103.174	65.6562	62.5297
L4	simfam2211	Lungs	5.21073	13.5479	35.433	11.4636	17.7165	12.5057	20.8429	1.04215	12.5057	51.0651	73.9924	61.4866
L4	simfam2212	Lungs	2.08441	8.33762	0	13.5486	13.5486	0	43.7725	32.3083	4.16881	11.4642	41.6881	42.7303
L4	simfam2213	Lungs	18.7582	13.5476	19.8004	40.6428	34.3901	22.9267	42.7271	1.04212	84.412	10.4212	15.6319	101.086
L4	simfam2214	Lungs	13.5476	18.7582	15.6318	16.674	10.4212	5.21061	13.5476	11.4634	13.5476	26.0531	56.2746	52.1061
L4	simfam2215	Lungs	11.4636	6.25285	6.25285	10.4214	11.4636	17.7164	109.425	86.4978	41.6857	83.3714	64.6128	6.25285
L4	simfam2216	Lungs	22.9276	17.7168	17.7168	37.518	50.0239	32.3071	17.7168	18.759	11.4638	16.6746	6.25299	13.5482
L4	simfam2217	Lungs	42.7298	33.3501	1.04219	12.5063	29.1814	43.772	27.097	42.7298	53.1518	50.0252	6.25315	30.2236
L4	simfam2218	Lungs	44.8167	55.2392	75.0419	36.4787	33.352	38.5632	84.4221	90.6756	70.8729	96.9291	31.2675	17.7182
L4	simfam2219	Lungs	61.4873	75.0354	71.9089	26.0539	52.1079	37.5177	93.7942	36.4755	27.0961	44.8128	29.1804	28.1383
L4	simfam2220	Lungs	47.9399	51.0664	59.4038	112.555	112.555	75.0364	5.21086	41.6869	80.2473	14.5904	56.2773	76.0786
L4	simfam2221	Lungs	59.4014	57.3171	89.6232	115.676	115.676	93.7917	38.5588	32.306	54.1907	66.6963	41.6852	26.0532
L4	simfam2222	Lungs	48.9796	40.6426	51.0638	43.769	36.4741	28.1372	20.8424	39.6005	15.6318	27.0951	41.6847	40.6426
L4	simfam2223	Lungs	76.083	61.4917	104.223	72.9563	72.9563	87.5476	33.3515	12.5068	87.5476	48.9849	12.5068	13.549
L4	simfam2224	Lungs	52.1068	38.559	42.7276	32.3062	40.6433	46.8961	17.7163	10.4214	9.37922	10.4214	50.0225	17.7163
L4	simfam2225	Lungs	17.7164	18.7585	17.7164	35.4328	10.4214	18.7585	68.7812	82.3291	35.4328	0	3.12642	40.6435
L4	simfam2226	Lungs	40.6447	34.3917	14.5904	33.3495	28.1387	61.4882	27.0965	40.6447	92.7533	31.2652	21.8856	40.6447
L4	simfam2227	Lungs	11.4639	28.1386	37.5182	27.0965	9.37954	28.1386	40.6447	15.6326	63.5725	21.8856	53.1507	26.0543
L4	simfam2228	Lungs	22.9271	3.12642	4.16856	17.7164	13.5478	4.16856	8.33711	1.04214	46.8963	57.3177	16.6742	5.2107
L4	simfam2229	Lungs	109.424	93.792	109.424	62.528	90.6656	82.3285	59.4016	16.6741	50.0224	55.2331	17.7163	29.1797
L4	simfam2230	Lungs	104.228	107.355	65.6635	60.4521	54.1985	66.7058	1.04228	10.4228	51.0716	67.7481	65.6635	82.34
L4	simfam2231	Lungs	122.999	124.041	120.914	74.0078	57.33	107.363	3.12709	56.2876	67.7536	3.12709	1.04236	5.21182
L4	simfam2232	Lungs	19.8203	20.8635	19.8203	28.1657	21.9066	63.6336	15.6476	6.25904	32.3384	26.0793	18.7771	1.04317
L4	simfam2233	Lungs	110.468	117.763	93.7939	101.089	118.806	111.511	70.8665	94.8361	100.047	62.5293	29.1803	62.5293
L4	simfam2234	Lungs	19.8047	13.5506	1.04235	19.8047	9.38119	10.4235	41.6942	60.4566	16.6777	47.9483	16.6777	35.44
L4	simfam2235	Lungs	117.764	113.595	104.216	108.384	138.607	138.607	86.4991	18.7588	99.005	34.3912	36.4755	15.6324
L4	simfam2236	Lungs	32.3057	19.8003	32.3057	14.5897	17.716	18.7582	23.9688	36.4742	27.0951	27.0951	38.5584	6.25272
L4	simfam2237	Lungs	12.508	17.7197	33.3547	5.21166	8.33866	0	31.27	66.7093	25.016	30.2277	21.889	8.33866
L4	simfam2238	Lungs	0	3.12734	1.04245	2.08489	9.38201	16.6791	4.16978	33.3583	61.5043	8.33956	52.1223	32.3158
L4	simfam2239	Lungs	58.3622	58.3622	58.3622	36.4764	44.8138	54.1935	102.134	39.6029	15.6327	30.2233	83.3746	22.928
L4	simfam2240	Lungs	77.1562	85.4974	74.0282	117.82	114.692	84.4547	23.981	32.3222	50.0473	19.8104	28.1516	26.0663
L4	simfam2241	Lungs	73.0017	62.5728	36.5008	42.7581	44.8439	57.3584	66.7444	43.801	3.12864	39.6295	21.9005	6.25728
L4	simfam2242	Lungs	18.7588	48.9812	34.3911	25.0117	33.3489	51.0655	15.6323	10.4215	39.6018	59.4027	15.6323	42.7283
L4	simfam2243	Lungs	9.37907	0	22.9266	14.5897	15.6318	3.12636	22.9266	26.053	43.769	2.08424	42.7269	53.1481
L4	simfam2244	Lungs	25.011	32.3059	36.4744	9.37912	11.4634	1.04212	34.3901	44.8114	46.8956	1.04212	35.4322	6.25275
L4	simfam2245	Lungs	40.6438	35.4331	35.4331	9.37934	3.12645	8.33719	100.046	76.0769	91.7091	51.0653	51.0653	64.6132
L4	simfam2246	Lungs	65.6548	73.992	65.6548	89.6241	87.5398	47.9385	45.8542	40.6435	31.2642	14.59	70.8655	89.6241
L4	simfam2247	Lungs	11.4698	17.7261	6.25626	8.34168	25.025	8.34168	15.6406	5.21355	2.08542	11.4698	39.623	26.0677
L4	simfam2248	Lungs	65.6598	68.7865	48.9843	36.4777	54.1954	61.4909	16.6755	3.12666	46.8999	41.6888	8.33776	3.12666
L4	simfam2249	Lungs	70.8644	68.7801	53.1483	88.5805	81.2856	68.7801	36.4743	34.3901	11.4634	28.1373	29.1794	23.9688
L4	simfam2250	Lungs	97.9593	112.549	117.76	118.802	117.76	102.128	46.8954	30.2215	79.2012	58.3588	30.2215	5.2106
L4	simfam2251	Lungs	50.0291	52.1137	17.7186	29.1837	27.0991	29.1837	76.0859	40.6487	31.2682	12.5073	89.6355	54.1982
L4	simfam2252	Lungs	23.9786	32.319	45.8721	31.2764	32.319	55.255	47.9572	97.9994	56.2976	11.468	68.8081	93.8293
L4	simfam2253	Lungs	8.33697	3.12636	4.16848	3.12636	6.25272	9.37909	29.1794	17.7161	1.04212	40.6427	15.6318	34.39
L4	simfam2254	Lungs	37.5177	38.5599	60.4452	33.3491	33.3491	66.6981	35.4334	2.08432	36.4755	4.16863	35.4334	52.1079
L4	simfam2255	Lungs	21.8884	22.9307	17.7192	41.6921	12.5076	0	11.4653	19.8038	26.0576	33.3537	6.25382	1.0423
L4	simfam2256	Lungs	14.5897	30.2216	8.33698	14.5897	12.5055	51.064	66.6959	45.8534	9.37911	17.7161	41.6849	16.674
L4	simfam2257	Lungs	36.4755	33.3491	41.6863	72.9511	50.0236	29.1804	9.37942	10.4216	0	9.37942	55.2344	37.5177
L4	simfam2258	Lungs	7.29494	18.7584	10.4213	26.0534	37.5169	22.927	3.1264	32.3062	64.6124	2.08427	23.9691	17.7163
L4	simfam2259	Lungs	35.4375	36.4797	11.4651	44.818	45.8602	51.0716	58.3676	22.9301	41.6911	15.6342	5.21139	74.0018
L4	simfam2260	Lungs	56.2749	50.0221	53.1485	47.9379	29.1796	47.9379	18.7583	59.4013	43.7694	59.4013	29.1796	33.3481
L4	simfam2261	Lungs	14.5897	10.4212	18.7582	9.37912	14.5897	32.3059	9.37912	38.5586	6.25275	22.9267	10.4212	30.2216
L4	simfam2262	Lungs	53.1493	48.9807	35.4329	30.2221	30.2221	21.885	28.1379	45.8543	43.77	18.7586	0	1.04214
L4	simfam2263	Lungs	9.37966	4.16874	10.4218	2.08437	15.6328	21.8859	14.5906	9.37966	41.6874	17.7171	15.6328	17.7171
L4	simfam2264	Lungs	17.7162	17.7162	15.6319	4.16852	15.6319	2.08426	22.9269	14.5898	22.9269	26.0532	8.33704	6.25278
L4	simfam2265	Lungs	7.29512	2.08432	14.5902	26.054	5.2108	11.4638	8.33728	13.5481	32.3069	6.25296	18.7589	9.37944
L4	simfam2266	Lungs	53.1492	58.36	96.9192	28.1378	58.36	75.0342	44.8121	46.8964	26.0536	84.4135	31.2643	25.0114
L4	simfam2267	Lungs	35.4368	37.5213	6.25356	25.0142	26.0565	1.04226	22.9297	8.33808	11.4649	44.8172	9.38034	0
L4	simfam2268	Lungs	79.2097	81.2942	62.534	92.7588	82.3364	84.4209	28.1403	23.9714	12.5068	14.5913	22.9291	11.4646
L4	simfam2269	Lungs	5.21158	10.4232	7.29621	7.29621	10.4232	6.25389	76.089	9.38084	12.5078	2.08463	12.5078	20.8463
L4	simfam2270	Lungs	88.5807	100.044	92.7492	67.7382	68.7803	104.213	17.7161	54.1905	122.971	18.7583	113.592	61.4854
L4	simfam2271	Lungs	12.5057	12.5057	10.4214	34.3906	51.0648	29.1799	50.0226	41.6855	30.222	33.3484	14.5899	54.1912
L4	simfam2272	Lungs	11.4634	3.12637	12.5055	14.5897	4.16849	15.6319	22.9267	39.6007	30.2216	42.7271	23.9688	0
L4	simfam2273	Lungs	17.7161	26.0531	30.2216	60.4432	30.2216	22.9267	12.5055	31.2637	13.5476	1.04212	42.7271	8.33699
L4	simfam2274	Lungs	45.8534	45.8534	42.7271	45.8534	57.3168	23.9688	31.2637	9.37911	3.12637	23.9688	78.1592	51.064
L4	simfam2275	Lungs	10.4242	17.7212	4.16969	32.3151	43.7818	16.6788	44.8242	2.08485	16.6788	33.3575	59.4181	11.4667
L4	simfam2276	Lungs	39.6023	41.6867	25.012	59.4035	65.6565	8.33733	13.5482	25.012	53.1505	11.4638	70.8673	43.771
L4	simfam2277	Lungs	48.9801	71.9069	73.9912	57.3171	66.6963	58.3593	18.7583	107.339	42.7273	76.0755	15.6319	10.4213
L4	simfam2278	Lungs	41.6853	38.5589	58.3594	39.601	36.4746	41.6853	31.264	42.7274	25.0112	36.4746	0	18.7584
L4	simfam2279	Lungs	81.2909	72.9534	58.3627	45.8564	43.772	61.4893	50.0252	102.135	17.7172	95.8816	7.29534	34.3923
L4	simfam2280	Lungs	28.1374	31.2637	50.022	54.1905	50.022	69.8224	16.674	26.0531	12.5055	37.5165	63.5696	10.4212
L4	simfam2281	Lungs	63.5714	58.3607	76.0773	66.6979	44.8126	103.173	3.12646	56.2763	55.2342	25.0117	71.9087	96.9204
L4	simfam2282	Lungs	15.635	23.9736	26.0583	7.29632	3.12699	20.8466	11.4656	0	20.8466	12.508	22.9313	4.16932
L4	simfam2283	Lungs	41.7026	49.0006	40.66	12.5108	23.979	26.0641	23.979	10.4257	18.7662	16.681	2.08513	45.8729
L4	simfam2284	Lungs	77.123	79.2074	73.9964	62.5322	66.701	45.8569	32.3083	10.422	27.0973	27.0973	39.6037	97.9671
L4	simfam2285	Lungs	17.7163	14.5899	10.4214	1.04214	11.4635	3.12641	25.0113	33.3484	4.16855	41.6855	26.0534	23.9691
L4	simfam2286	Lungs	25.0113	7.29497	32.3063	19.8006	17.7164	3.12642	102.13	68.7812	29.1799	36.4749	13.5478	18.7585
L4	simfam2287	Lungs	11.4635	18.7585	19.8006	18.7585	27.0956	8.3371	9.37923	16.6742	5.21069	11.4635	3.12641	50.0226
L4	simfam2288	Lungs	62.5312	34.3921	43.7718	70.8686	60.4468	31.2656	65.6577	72.953	13.5484	34.3921	33.35	3.12656
L4	simfam2289	Lungs	77.1314	82.3429	84.4276	85.4699	91.7238	95.893	21.8886	18.7617	36.481	0	23.9733	20.8463
L4	simfam2290	Lungs	25.0145	14.5918	8.33818	17.7186	14.5918	11.465	8.33818	83.3818	2.08455	0	44.8177	21.8877
L4	simfam2291	Lungs	43.769	55.2323	33.3478	51.0639	38.5584	43.769	34.39	36.4742	25.0109	29.1794	45.8533	32.3057
L4	simfam2292	Lungs	25.0118	37.5178	7.29512	46.8972	56.2766	60.4453	39.6021	1.04216	38.5599	80.2463	42.7286	43.7707
L4	simfam2293	Lungs	0	11.4646	4.16895	3.12671	13.5491	1.04224	53.1541	31.2671	5.21118	20.8447	7.29565	31.2671
L4	simfam2294	Lungs	119.886	105.291	92.7816	80.2717	85.4842	50.0395	16.6798	29.1897	35.4447	38.5721	38.5721	50.0395
L4	simfam2295	Lungs	34.3937	38.5627	26.0559	0	8.33787	0	11.4646	17.718	13.549	46.9005	13.549	13.549
L4	simfam2296	Lungs	43.7827	65.6741	46.9101	61.5043	54.2072	29.1885	34.4007	8.33957	70.8863	72.9712	65.6741	41.6978
L4	simfam2297	Lungs	41.685	31.2637	21.8846	33.348	26.0531	26.0531	4.1685	27.0952	42.7271	19.8004	73.9908	68.7802
L4	simfam2298	Lungs	2.08467	13.5503	0	10.4233	8.33867	15.635	31.27	68.794	25.016	6.254	40.651	0
L4	simfam2299	Lungs	63.58	71.9184	79.2144	67.7492	71.9184	50.0302	26.0574	17.719	67.7492	76.0875	13.5498	38.5649
L4	simfam2300	Lungs	19.8031	2.08453	36.4793	25.0144	21.8876	20.8453	0	29.1834	6.2536	3.1268	10.4227	76.0854
L4	simfam2301	Lungs	16.6753	23.9707	39.6038	20.8441	18.7597	33.3505	3.12661	37.5193	48.9836	31.2661	36.4771	55.2368
L4	simfam2302	Lungs	3.12642	12.5057	11.4635	36.4749	20.8428	9.37926	19.8006	16.6742	0	21.8849	14.59	58.3598
L4	simfam2303	Lungs	14.5909	5.21102	3.12661	10.422	8.33764	57.3213	9.37984	7.29543	6.25323	2.08441	11.4643	12.5065
L4	simfam2304	Lungs	65.6787	77.1465	66.7213	54.211	41.7008	96.9543	19.8079	10.4252	51.0835	8.34016	4.17008	15.6378
L4	simfam2305	Lungs	26.0598	13.5511	6.25434	1.04239	8.33912	10.4239	8.33912	17.7206	38.5684	42.738	31.2717	20.8478
L4	simfam2306	Lungs	22.9303	12.5074	26.0571	17.7189	7.296	18.7611	56.2834	20.8457	10.4229	22.9303	37.5223	19.8034
L4	simfam2307	Lungs	14.59	3.12642	5.2107	0	4.16856	9.37927	39.6014	20.8428	4.16856	10.4214	20.8428	55.2335
L4	simfam2308	Lungs	12.5067	29.1822	17.7178	42.7312	48.9845	19.8022	7.29556	8.33779	30.2245	57.3223	18.76	48.9845
L4	simfam2309	Lungs	61.4968	63.5815	58.3699	5.21159	13.5501	61.4968	19.8041	18.7617	22.931	16.6771	86.5125	86.5125
L4	simfam2310	Lungs	39.6042	38.562	26.0554	48.9842	50.0264	46.8997	65.6596	10.4222	33.3509	35.4354	7.29551	56.2797
L4	simfam2311	Lungs	52.126	44.8283	30.2331	66.7212	71.9338	33.3606	88.6141	74.0189	17.7228	72.9763	52.126	14.5953
L4	simfam2312	Lungs	8.3383	6.25372	12.5074	36.4801	30.2263	2.08457	69.8332	18.7612	32.3109	17.7189	61.4949	115.694
L4	simfam2313	Lungs	13.5484	7.29529	0	3.12655	5.21092	19.8015	66.6998	38.5608	17.7171	15.6328	30.2233	35.4343
L4	simfam2314	Lungs	43.7767	23.9729	44.819	29.1844	42.7343	41.692	47.9459	63.5804	37.5228	17.7191	17.7191	42.7343
L4	simfam2315	Lungs	21.8847	23.969	39.6009	19.8005	18.7583	37.5166	54.1907	92.7495	7.2949	44.8116	16.6741	45.8537
L4	simfam2316	Lungs	19.8048	17.7201	17.7201	11.4659	10.4236	12.5083	38.5672	11.4659	100.066	13.5506	7.2965	6.25414
L4	simfam2317	Lungs	113.591	111.507	105.254	69.8222	58.3588	64.6116	52.1061	73.9907	43.7691	16.6739	70.8643	50.0218
L4	simfam2318	Lungs	12.5068	5.21118	12.5068	11.4646	10.4224	16.6758	35.436	5.21118	10.4224	23.9714	7.29566	9.38013
L4	simfam2319	Lungs	72.9483	80.2432	57.3166	28.1372	23.9687	58.3587	75.0326	73.9905	68.7799	89.6222	90.6644	103.17
L4	simfam2320	Lungs	76.0851	74.0006	67.747	76.0851	91.7191	78.1697	46.9018	17.7185	84.4232	7.29583	32.3101	10.4226
L4	simfam2321	Lungs	19.8018	16.6752	0	40.6458	40.6458	32.3082	13.5486	14.5908	37.5192	22.9284	5.211	12.5064
L4	simfam2322	Lungs	27.0955	32.3062	38.559	29.1798	40.6433	18.7585	32.3062	48.9804	51.0647	54.1911	22.927	41.6855
L4	simfam2323	Lungs	25.0115	10.4215	13.5479	22.9272	18.7586	13.5479	16.6743	72.9502	27.0958	57.318	27.0958	11.4636
L4	simfam2324	Lungs	15.6375	20.85	21.8925	30.2325	17.7225	35.445	15.6375	32.3175	12.51	37.53	3.1275	21.8925
L4	simfam2325	Lungs	26.0547	25.0125	34.3922	42.7297	50.025	30.2235	35.4344	31.2657	45.8563	37.5188	61.4891	2.08438
L4	simfam2326	Lungs	50.0278	48.9855	20.8449	28.1406	16.6759	32.3096	42.732	6.25347	34.3941	61.4925	14.5914	22.9294
L4	simfam2327	Lungs	39.6024	44.8132	50.024	71.9096	55.2349	58.3614	4.16867	13.5482	77.1204	68.7831	33.3494	20.8433
L4	simfam2328	Lungs	16.6751	18.7595	33.3502	4.16877	3.12658	40.6455	53.1518	90.6708	60.4472	14.5907	28.1392	0
L4	simfam2329	Lungs	18.7591	20.8434	39.6025	65.6567	65.6567	26.0543	50.0242	2.08434	26.0543	30.2229	52.1085	27.0964
L4	simfam2330	Lungs	44.8153	60.4486	43.7731	15.6333	22.9288	45.8576	14.591	39.6043	28.1399	4.16887	6.2533	33.351
L4	simfam2331	Lungs	13.5481	14.5903	20.8432	73.9935	69.8249	11.4638	3.12649	31.2649	50.0238	73.9935	3.12649	20.8432
L4	simfam2332	Lungs	57.3294	21.8894	22.9317	27.1011	27.1011	36.4823	11.4659	4.16941	41.6941	107.362	32.3129	34.3976
L4	simfam2333	Lungs	47.9393	23.9697	37.5178	59.4031	59.4031	41.6864	7.29512	3.12648	12.5059	28.1383	48.9815	23.9697
L4	simfam2334	Lungs	4.16853	2.08427	0	18.7584	12.5056	30.2218	31.264	10.4213	4.16853	56.2752	17.7163	7.29493
L4	simfam2335	Lungs	62.5277	61.4855	76.0753	34.3902	45.8536	63.5698	10.4213	9.37915	3.12638	20.8426	50.0221	33.3481
L4	simfam2336	Lungs	17.718	4.16893	20.8447	29.1825	11.4646	1.04223	80.2519	26.0558	60.4495	116.73	22.9291	60.4495
L4	simfam2337	Lungs	28.1399	44.8154	3.12666	34.3932	43.7732	14.5911	28.1399	43.7732	51.0687	42.731	37.5199	27.0977
L4	simfam2338	Lungs	40.6497	33.3536	34.3959	32.3113	27.0998	25.0152	40.6497	88.5956	7.29611	108.399	34.3959	54.1997
L4	simfam2339	Lungs	48.9846	54.1957	57.3224	22.929	28.1401	77.1247	38.5624	32.309	9.38003	32.309	20.8445	27.0979
L4	simfam2340	Lungs	30.2221	35.4328	29.18	54.1913	80.2449	50.0228	11.4636	97.9613	53.1492	75.0342	27.0957	23.9692
L4	simfam2341	Lungs	4.16876	11.4641	8.33752	4.16876	2.08438	11.4641	36.4766	7.29533	25.0125	14.5907	13.5485	18.7594
L4	simfam2342	Lungs	54.1921	41.6862	69.8244	60.445	60.445	56.2764	45.8548	11.4637	54.1921	13.548	90.6675	47.9391
L4	simfam2343	Lungs	33.349	38.5598	43.7706	33.349	35.4334	70.8667	5.21079	37.5177	43.7706	6.25294	37.5177	25.0118
L4	simfam2344	Lungs	44.8124	51.0653	14.5901	35.4331	27.0959	44.8124	13.5479	32.3066	38.5595	57.3182	9.37934	71.9083
L4	simfam2345	Lungs	57.3166	38.5584	70.8642	22.9266	20.8424	41.6848	70.8642	17.716	50.0218	8.33696	59.4008	50.0218
L4	simfam2346	Lungs	41.6889	29.1822	32.3089	14.5911	6.25333	34.3933	7.29555	82.3355	13.5489	46.9	36.4778	27.0978
L4	simfam2347	Lungs	90.6691	103.175	104.217	93.7956	99.0065	90.6691	107.344	33.3495	118.808	17.7169	20.8435	68.7834
L4	simfam2348	Lungs	23.9698	46.8975	5.21084	25.012	8.33734	21.8855	32.3072	37.518	16.6747	76.0782	55.2349	18.759
L4	simfam2349	Lungs	56.2897	63.5866	80.265	59.417	78.1802	57.3321	9.38162	27.1025	3.12721	43.7809	8.33922	26.0601
L4	simfam2350	Lungs	45.8562	23.9703	9.37968	16.675	34.3922	23.9703	45.8562	8.33749	56.2781	35.4343	66.6999	80.2484
L4	simfam2351	Lungs	41.694	53.1598	61.4986	20.847	13.5505	19.8046	34.3975	25.0164	15.6352	25.0164	46.9057	45.8634
L4	simfam2352	Lungs	5.211	31.266	17.7174	13.5486	4.1688	15.633	60.4476	69.8273	29.1816	57.321	20.844	25.0128
L4	simfam2353	Lungs	3.12636	6.25271	17.716	23.9687	15.6318	32.3057	87.538	32.3057	2.08424	85.4537	9.37907	6.25271
L4	simfam2354	Lungs	21.8868	11.4645	9.38008	7.29561	16.6757	23.9713	6.25338	8.33784	32.3091	50.0271	86.5051	76.0828
L4	simfam2355	Lungs	139.681	151.147	149.063	156.359	143.851	170.953	67.7557	56.2894	89.6461	0	43.7806	0
L4	simfam2356	Lungs	36.4744	43.7693	31.2638	5.21063	6.25275	50.022	19.8004	0	1.04213	75.033	10.4213	62.5275
L4	simfam2357	Lungs	2.08434	14.5904	12.506	31.2651	33.3495	4.16868	22.9278	47.9398	14.5904	9.37953	28.1386	28.1386
L4	simfam2358	Lungs	30.2289	23.9746	13.5509	39.6102	60.4577	37.5255	134.466	145.932	69.8391	94.8561	19.8051	18.7627
L4	simfam2359	Lungs	37.5164	39.6007	44.8113	17.7161	11.4634	26.0531	64.6117	67.738	2.08425	39.6007	20.8425	21.8846
L4	simfam2360	Lungs	7.29487	4.1685	11.4634	8.337	4.1685	5.21062	11.4634	10.4212	59.4011	32.3059	26.0531	1.04212
L4	simfam2361	Lungs	80.2435	100.044	63.5695	38.5586	44.8113	69.8223	8.33699	34.3901	83.3699	3.12637	1.04212	29.1795
L4	simfam2362	Lungs	75.0349	56.2762	42.7282	38.5596	47.939	55.2341	13.548	27.096	4.16861	29.1803	16.6744	26.0538
L4	simfam2363	Lungs	40.6486	58.3672	26.0568	61.494	55.2404	35.4372	18.7609	16.6763	82.3395	70.8745	72.959	32.3104
L4	simfam2364	Lungs	6.25339	17.7179	32.3092	12.5068	9.38009	9.38009	16.6757	9.38009	32.3092	108.392	3.1267	1.04223
L4	simfam2365	Lungs	33.3486	39.6014	55.2336	42.7279	44.8122	62.5286	8.33715	5.21072	25.0114	20.8429	47.9386	103.172
L4	simfam2366	Lungs	91.7076	81.2862	81.2862	72.9492	53.1487	91.7076	46.8959	19.8005	79.202	29.1797	47.938	6.25279
L4	simfam2367	Lungs	42.7272	43.7693	34.3902	84.4122	84.4122	15.6319	29.1795	18.7583	17.7161	9.37914	60.4433	60.4433
L4	simfam2368	Lungs	61.4878	80.2468	63.5722	65.6565	72.9517	66.6987	6.253	0	17.7168	16.6747	28.1385	36.4758
L4	simfam2369	Lungs	2.08431	0	2.08431	6.25294	8.33726	18.7588	32.3069	9.37941	5.21079	17.7167	65.6559	82.3304
L4	simfam2370	Lungs	20.8429	13.5479	4.16857	13.5479	8.33714	10.4214	51.065	77.1186	20.8429	30.2221	42.7278	20.8429
L4	simfam2371	Lungs	0	0	6.25308	46.8981	30.2232	14.5905	55.2355	71.9104	7.29525	4.16872	19.8014	6.25308
L4	simfam2372	Lungs	2.08426	3.12639	10.4213	26.0533	32.306	35.4324	3.12639	104.213	32.306	22.9269	122.971	79.2019
L4	simfam2373	Lungs	80.2442	76.0756	66.6965	53.1487	52.1066	29.1797	19.8005	0	38.5589	58.3594	18.7584	7.29492
L4	simfam2374	Lungs	38.5645	34.3954	50.0296	63.5793	57.3256	71.9176	38.5645	20.8457	12.5074	41.6913	26.0571	63.5793
L4	simfam2375	Lungs	22.9281	13.5484	2.08437	3.12656	7.29531	11.4641	1.04219	2.08437	13.5484	14.5906	21.8859	54.1937
L4	simfam2376	Lungs	30.2275	28.1429	25.0159	54.2011	65.6667	32.3122	13.5503	107.36	32.3122	11.4656	10.4233	5.21164
