# Simulated data set created 20220727 16:08 (1000 transcripts)
# Root distribution: gamma:0.375:1600.0
# Tree: ((((sp1<1>,sp2<2>)<12>,(((sp3<3>,sp4<4>)<15>,sp5<5>)<14>,sp6<6>)<13>)<11>,sp7<7>)<10>,sp8<8>)<9>
# Sigma: 1
DESC	FID	sp1	sp2	sp3	sp4	sp5	sp6-1	sp7-1	sp8-1	sp6-2	sp7-2	sp8-2
SIG1	transcript633	40.2064	15.6777	185.071	136.637	1876.49	3793.11	3793.11	928.058	3795.113521	3789.054057	930.454184
SIG1	transcript634	74.3096	36.2663	2.3402	0.351895	32.703	0.351895	54.7067	620.515	2.478845683	53.50991167	622.5780572
SIG1	transcript635	3.99302	0.494826	3.5156	3.08383	8.12534	0.827621	7.2528	0.222631	0.604715438	2.866093659	1.419733054
SIG1	transcript636	315942	12672.1	686.226	226.497	4637.8	1026.28	18943.1	277.144	1027.463492	18943.34418	280.7959656
SIG1	transcript637	3430.33	91.0759	185.071	44.563	44.563	91.0759	0.222631	21.5465	93.96598658	0.678732874	16.91727053
SIG1	transcript638	458.736	2294.47	100.811	375.022	82.2718	839.224	2.02082	15.6777	839.2029918	6.334558	18.79219917
SIG1	transcript639	3.99302	6.46369	6.46369	5.75004	5.75004	0.827621	3.08383	2.3402	2.876326272	4.41825663	2.238401287
SIG1	transcript640	2074.98	458.736	339.068	458.736	250.549	44.563	91.0759	82.2718	44.36330415	94.94453805	79.99956814
SIG1	transcript641	458.736	100.811	167.28	136.637	250.549	32.703	12.6408	67.1087	29.46095524	11.65397161	66.19993418
SIG1	transcript642	5128.24	9373.31	167.28	686.226	167.28	375.022	38282.1	458.736	375.9766684	38279.48755	463.2701663
SIG1	transcript643	23.9302	82.2718	111.575	686.226	414.778	2537.16	12.6408	1534.61	2540.985551	9.231980365	1536.005715
SIG1	transcript644	40.2064	2.69335	8.12534	23.9302	0.222631	0.351895	0.351895	111.575	1.941543218	0.441801668	112.8441869
SIG1	transcript645	100.811	1696.97	1134.89	2537.16	204.744	1876.49	36.2663	339.068	1875.650209	32.21708339	337.3175769
SIG1	transcript646	0.652869	23.9302	11.3365	74.3096	36.2663	26.566	2.3402	8.12534	23.8733896	4.01903489	7.096848472
SIG1	transcript647	620.515	375.022	26.566	686.226	44.563	458.736	10.1569	2074.98	463.6033216	8.478324515	2073.923674
SIG1	transcript648	29.4804	36.2663	1.23451	3.08383	3.08383	100.811	10.1569	10.1569	105.1520588	13.19293152	11.39726561
SIG1	transcript649	250.549	91.0759	7666.33	31311.1	2294.47	1534.61	21.5465	167.28	1530.807554	21.77228193	169.3339862
SIG1	transcript650	1387.78	3102.24	686.226	1876.49	1534.61	185.071	12672.1	2294.47	182.3554725	12668.43979	2295.203873
SIG1	transcript651	151.189	928.058	1534.61	561.088	8476.97	1254.99	375.022	34621.6	1259.767656	370.6216055	34625.4498
SIG1	transcript652	2074.98	3793.11	111.575	19.3906	339.068	18943.1	458.736	1387.78	18941.62658	461.7585351	1386.906453
SIG1	transcript653	100.811	29.4804	12.6408	49.3802	1.47075	1.23451	0.351895	3793.11	5.863318474	0.899601183	3794.13876
SIG1	transcript654	49.3802	49.3802	8.12534	19.3906	1.23451	0	3.99302	5.75004	3.62204652	3.829629194	9.439619991
SIG1	transcript655	44.563	3.5156	375.022	136.637	21.5465	12.6408	185.071	123.477	17.49378812	183.856852	127.3399262
SIG1	transcript656	250.549	151.189	167.28	458.736	12.6408	250.549	204.744	1.47075	255.2392003	209.5313439	0.9213057
SIG1	transcript657	36.2663	26.566	7.2528	23.9302	9.09013	458.736	12.6408	12.6408	462.3034343	10.40199588	13.79795935
SIG1	transcript658	123.477	928.058	36.2663	49.3802	339.068	5128.24	4637.8	127872	5132.189411	4633.810931	127871.5308
SIG1	transcript659	3.08383	3.5156	1.02085	0.222631	100.811	1.02085	0.351895	0.652869	4.122786606	3.653692044	2.494366308
SIG1	transcript660	34621.6	928.058	3430.33	23160.6	1254.99	2294.47	185.071	42329.6	2297.231932	184.5911153	42326.08523
SIG1	transcript661	12.6408	32.703	123.477	60.5964	151.189	36.2663	1696.97	204.744	38.4835977	1698.897502	204.0521195
SIG1	transcript662	7.2528	67.1087	2.69335	91.0759	1.73198	5.10462	0	1.73198	3.444407161	4.510538291	2.975218093
SIG1	transcript663	375.022	620.515	3430.33	758.884	2074.98	1254.99	2074.98	2.02082	1255.442535	2071.857516	0.782217875
SIG1	transcript664	60.5964	277.144	60.5964	12.6408	54.7067	1026.28	82.2718	2074.98	1027.404448	83.6107135	2072.091925
SIG1	transcript665	620.515	12.6408	758.884	167.28	100.811	20946	11.3365	507.343	20948.06543	9.921150934	503.3261179
SIG1	transcript666	136.637	9.09013	458.736	1696.97	1134.89	620.515	1534.61	839.224	624.9758253	1530.003348	842.6071794
SIG1	transcript667	19.3906	0.827621	5.10462	49.3802	1.47075	15.6777	1.47075	17.4409	13.09694597	0.374164875	17.15926034
SIG1	transcript668	507.343	4637.8	1026.28	758.884	151.189	620.515	277.144	1.73198	617.403148	281.6764907	3.098231992
SIG1	transcript669	32.703	1026.28	375.022	100.811	100.811	185.071	91.0759	1534.61	181.9098263	87.29302988	1539.589576
SIG1	transcript670	0.222631	2.3402	32.703	8.12534	10.1569	0.105726	2.69335	0.494826	2.701889827	1.949119527	3.595257461
SIG1	transcript671	339.068	2805.51	3430.33	928.058	226.497	3793.11	1026.28	111.575	3790.103365	1023.312588	114.7633094
SIG1	transcript672	250.549	54.7067	7666.33	31311.1	5670.54	23160.6	458.736	1134.89	23160.27864	454.7519059	1132.952458
SIG1	transcript673	458.736	2805.51	1026.28	1876.49	23160.6	4194.25	15.6777	204.744	4198.952594	16.77733384	206.3305532
SIG1	transcript674	2074.98	620.515	1876.49	2294.47	1026.28	277.144	185.071	277.144	276.7733289	188.9107354	272.26271
SIG1	transcript675	375.022	151.189	136.637	414.778	67.1087	67.1087	32.703	839.224	64.64495706	30.87506069	844.2034775
SIG1	transcript676	7666.33	5128.24	14012	23160.6	15493.5	7666.33	69966	204.744	7665.519541	69970.66036	206.5895398
SIG1	transcript677	44.563	375.022	0.351895	29.4804	36.2663	29.4804	250.549	19.3906	32.71359322	251.6266684	23.51341647
SIG1	transcript678	32.703	2294.47	46805.1	758.884	928.058	3102.24	928.058	82.2718	3102.467108	929.0519511	86.22118547
SIG1	transcript679	375.022	226.497	5.10462	0.827621	1.23451	277.144	15.6777	1.47075	273.524813	12.06770787	5.273539865
SIG1	transcript680	115645	85542.8	5128.24	1387.78	12672.1	2805.51	686.226	686.226	2802.954413	685.6208023	690.8597893
SIG1	transcript681	250.549	5670.54	25609.4	18943.1	1387.78	12672.1	258411	136.637	12673.03302	258410.4193	138.3733558
SIG1	transcript682	1.02085	15.6777	6.46369	11.3365	12.6408	7.2528	0.105726	36.2663	9.566460684	4.540182607	33.81577607
SIG1	transcript683	38282.1	34621.6	63275.9	17131.7	172870	1134.89	1134.89	507.343	1133.943125	1134.192313	510.3542832
SIG1	transcript684	26.566	40.2064	100.811	49.3802	100.811	36.2663	0.652869	36.2663	36.27214508	1.452965293	41.03948995
SIG1	transcript685	204.744	3.99302	11.3365	100.811	74.3096	4.52091	9.09013	111.575	2.547021678	8.181148626	107.6533701
SIG1	transcript686	4.52091	8.12534	3.99302	2.02082	0.652869	3.5156	14.083	49.3802	7.21114741	15.44037169	48.66300041
SIG1	transcript687	4.52091	8.12534	14.083	60.5964	100.811	3.08383	8.12534	2.69335	4.436474519	5.897554457	2.150383452
SIG1	transcript688	40.2064	40.2064	9.09013	0.351895	0.494826	23.9302	2.3402	40.2064	22.10099694	4.866265699	35.53571907
SIG1	transcript689	2074.98	1026.28	17131.7	156341	20946	8476.97	57225.6	17131.7	8474.843409	57227.91844	17135.80923
SIG1	transcript690	14.083	111.575	1.47075	0	3.5156	414.778	11.3365	82.2718	412.2174387	14.5724886	85.16000637
SIG1	transcript691	167.28	226.497	32.703	67.1087	123.477	60.5964	6270.17	277.144	60.06488835	6268.35924	279.5953047
SIG1	transcript692	32.703	0.105726	23.9302	7.2528	151.189	4.52091	111.575	458.736	8.665895493	114.6318137	457.5211226
SIG1	transcript693	21.5465	204.744	414.778	620.515	185.071	1387.78	12.6408	306.552	1384.319808	16.51434193	309.4741066
SIG1	transcript694	167.28	839.224	306.552	2537.16	686.226	226.497	19.3906	26.566	223.8151683	18.50390846	22.10015297
SIG1	transcript695	85542.8	23160.6	414.778	458.736	458.736	758.884	226.497	77363.4	754.0219509	222.2264546	77362.51841
SIG1	transcript696	1026.28	60.5964	1696.97	277.144	306.552	111.575	2294.47	277.144	116.418756	2293.531866	279.0842274
SIG1	transcript697	5.75004	21.5465	1.23451	0.494826	0.652869	7.2528	0	44.563	5.27676771	2.165436534	40.6504535
SIG1	transcript698	5.10462	12.6408	458.736	1254.99	507.343	54.7067	69966	3102.24	55.6843153	69967.05838	3100.309461
SIG1	transcript699	21.5465	204.744	7666.33	3793.11	9373.31	758.884	8476.97	1134.89	761.7977013	8479.6224	1133.778321
SIG1	transcript700	6.46369	100.811	250.549	250.549	1134.89	11.3365	758.884	11460.3	9.692998498	758.1056986	11457.19176
SIG1	transcript701	49.3802	7.2528	561.088	686.226	74.3096	19.3906	0.222631	23.9302	22.16295303	2.76476067	20.23746009
SIG1	transcript702	29.4804	620.515	111.575	277.144	928.058	2294.47	100.811	2074.98	2292.940654	102.5555488	2075.846309
SIG1	transcript703	458.736	561.088	458.736	414.778	507.343	5128.24	1534.61	507.343	5132.160554	1532.106171	505.7490683
SIG1	transcript704	17.4409	2.02082	10.1569	4.52091	0.351895	151.189	5.75004	36.2663	151.2983609	7.361712942	33.41079222
SIG1	transcript705	3.08383	15.6777	0.652869	0.652869	4.52091	1.02085	10.1569	26.566	0.438000673	14.57135121	24.71460229
SIG1	transcript706	10.1569	0.827621	123.477	100.811	2.02082	11.3365	23.9302	32.703	12.37026	25.90259563	35.21632712
SIG1	transcript707	82.2718	9.09013	29.4804	26.566	226.497	100.811	123.477	0.105726	100.7222277	127.2954541	4.771152582
SIG1	transcript708	3430.33	839.224	12672.1	31311.1	6270.17	4194.25	136.637	185.071	4189.608859	141.4085436	183.979274
SIG1	transcript709	54.7067	7.2528	12.6408	23.9302	44.563	2.69335	1.47075	111.575	1.098407032	3.527051881	114.3584083
SIG1	transcript710	375.022	204.744	928.058	1876.49	1876.49	111.575	458.736	2.3402	108.328394	459.0414359	1.236431487
SIG1	transcript711	3430.33	1534.61	38282.1	115645	306.552	77363.4	23160.6	7666.33	77366.53989	23161.8411	7668.579799
SIG1	transcript712	7666.33	1254.99	5670.54	51753.7	167.28	3102.24	8476.97	277.144	3100.323688	8480.073795	276.2190471
SIG1	transcript713	1254.99	458.736	6.46369	8.12534	12.6408	74.3096	82.2718	0.827621	73.93032212	81.0406062	5.548131656
SIG1	transcript714	1026.28	136.637	2294.47	5128.24	1254.99	111.575	25609.4	414.778	107.8519027	25611.46325	414.2658458
SIG1	transcript715	74.3096	23.9302	839.224	49.3802	561.088	375.022	0.351895	12.6408	379.0361832	2.692115661	16.94255961
SIG1	transcript716	8.12534	0.494826	277.144	67.1087	23.9302	1876.49	185.071	10.1569	1877.222992	182.7234475	14.41189559
SIG1	transcript717	9373.31	127872	46805.1	141392	18943.1	11460.3	6270.17	185.071	11457.99042	6266.186229	185.2569344
SIG1	transcript718	9.09013	167.28	151.189	7.2528	14.083	167.28	5.75004	2.3402	171.9466171	4.455834395	1.64965206
SIG1	transcript719	167.28	458.736	1.73198	6.46369	32.703	0.652869	375.022	2.02082	2.991027457	373.1714454	4.072615507
SIG1	transcript720	458.736	3.99302	14.083	0.351895	9.09013	8.12534	1.02085	2.02082	11.28944355	0.614782312	0.340759065
SIG1	transcript721	60.5964	5.75004	29.4804	26.566	91.0759	67.1087	1534.61	5128.24	65.21620918	1532.682808	5125.506515
SIG1	transcript722	277.144	0.827621	250.549	74.3096	686.226	12.6408	339.068	686.226	8.753429557	343.3686177	683.4910195
SIG1	transcript723	136.637	29.4804	151.189	29.4804	21.5465	17.4409	100.811	12.6408	21.83586634	102.5974267	13.10557966
SIG1	transcript724	414.778	375.022	4194.25	758.884	1254.99	82.2718	60.5964	9.09013	84.15239884	58.31751005	5.280574847
SIG1	transcript725	94587.1	38282.1	780615	285732	7666.33	686.226	38282.1	427121	688.7371483	38283.45809	427122.5296
SIG1	transcript726	2.3402	5.75004	0.222631	3.08383	0.652869	23.9302	3.5156	4.52091	19.04081685	6.264964798	0.351008257
SIG1	transcript727	91.0759	839.224	1254.99	2805.51	839.224	185.071	111.575	123.477	181.9118247	112.2060685	125.4404013
SIG1	transcript728	928.058	839.224	1534.61	2805.51	5128.24	561.088	306.552	285732	563.2189678	305.804457	285735.8885
SIG1	transcript729	0.105726	11.3365	507.343	40.2064	40.2064	1026.28	136.637	306.552	1024.731544	136.0858719	309.9645395
SIG1	transcript730	136.637	123.477	2805.51	2294.47	414.778	3430.33	1876.49	123.477	3431.511701	1874.172558	123.0280539
SIG1	transcript731	386280	18943.1	11460.3	12672.1	2537.16	577423	15493.5	185.071	577422.9617	15496.34094	189.5930058
SIG1	transcript732	2074.98	167.28	6933.2	63275.9	3793.11	226.497	185.071	2805.51	228.7136977	189.833796	2804.639033
SIG1	transcript733	2537.16	20946	36.2663	49.3802	8.12534	26.566	15493.5	839.224	23.80393637	15489.94986	839.2964222
SIG1	transcript734	26.566	151.189	226.497	100.811	44.563	339.068	185.071	3.5156	335.6742971	187.5377312	4.27754066
SIG1	transcript735	3793.11	928.058	36.2663	11.3365	82.2718	44.563	928.058	6.46369	42.91749268	926.4677651	5.973220489
SIG1	transcript736	40.2064	758.884	17.4409	21.5465	5.10462	14.083	67.1087	123.477	18.30726986	69.96196809	126.6410354
SIG1	transcript737	12.6408	458.736	414.778	561.088	1134.89	1254.99	3430.33	306.552	1250.708945	3434.645206	304.5242626
SIG1	transcript738	74.3096	5.75004	1.02085	11.3365	3.5156	1.23451	1.73198	74.3096	3.184949561	0.577827709	71.70538636
SIG1	transcript739	4194.25	339.068	204.744	44.563	82.2718	185.071	5.75004	0.652869	188.9679591	8.941831558	2.153220737
SIG1	transcript740	1534.61	167.28	36.2663	277.144	19.3906	91.0759	620.515	285732	89.4028847	619.5123516	285727.9397
SIG1	transcript741	5670.54	74.3096	4.52091	0.222631	185.071	1.02085	5.10462	0.494826	5.468580375	2.286467625	2.923359338
SIG1	transcript742	67.1087	19.3906	204.744	44.563	49.3802	167.28	100.811	1.73198	164.1099881	104.2631639	0.128796934
SIG1	transcript743	2.3402	0.652869	100.811	2.69335	0.105726	1.47075	44.563	49.3802	5.321631275	45.93337567	49.1173512
SIG1	transcript744	507.343	11460.3	3.99302	6.46369	9.09013	561.088	5128.24	8476.97	556.7043252	5124.203687	8478.108982
SIG1	transcript745	11460.3	1387.78	277.144	306.552	60.5964	21.5465	82.2718	156341	23.37195933	87.1142568	156345.6987
SIG1	transcript746	306.552	60.5964	123.477	507.343	21.5465	1254.99	7.2528	28317.1	1254.907611	3.276297439	28319.16132
SIG1	transcript747	339.068	74.3096	375.022	2805.51	2074.98	375.022	151.189	123.477	375.6923528	155.9159842	124.5385009
SIG1	transcript748	0.494826	3.99302	15.6777	67.1087	3.5156	36.2663	17.4409	0	36.4514351	15.68043896	0.603726755
SIG1	transcript749	11.3365	11.3365	36.2663	74.3096	339.068	2074.98	44.563	2074.98	2075.534708	40.94050429	2076.963157
SIG1	transcript750	91.0759	414.778	2294.47	123.477	44.563	54.7067	6270.17	315942	56.06317837	6275.094329	315942.1798
SIG1	transcript751	5670.54	3102.24	3102.24	339.068	620.515	458.736	11460.3	14012	454.5769135	11461.48181	14015.45864
SIG1	transcript752	507.343	204.744	277.144	185.071	151.189	111.575	1254.99	204.744	109.5479236	1257.704843	204.6171198
SIG1	transcript753	49.3802	11.3365	250.549	250.549	2.02082	3.08383	0.494826	3.08383	5.186662937	1.114076406	4.675609955
SIG1	transcript754	151.189	67.1087	620.515	1696.97	3793.11	6270.17	458.736	7.2528	6274.016298	460.728186	6.401086399
SIG1	transcript755	14.083	82.2718	0.652869	0.105726	0.105726	2.02082	54.7067	3.08383	6.803602512	57.71640868	4.268044002
SIG1	transcript756	74.3096	5.75004	60.5964	151.189	67.1087	21.5465	29.4804	26.566	17.07244581	32.7320932	25.41664
SIG1	transcript757	9.09013	23.9302	2.3402	10.1569	3.99302	14.083	375.022	12.6408	14.64012998	376.4319983	17.27477096
SIG1	transcript758	10364.4	15493.5	1134.89	686.226	204.744	104588	17131.7	758.884	104591.0067	17128.28715	761.8508762
SIG1	transcript759	9.09013	40.2064	151.189	74.3096	40.2064	0.652869	686.226	339.068	3.6207593	690.280439	341.0322792
SIG1	transcript760	29.4804	1696.97	12.6408	14.083	306.552	1876.49	758.884	306.552	1875.163238	754.1495793	305.1342919
SIG1	transcript761	620.515	6270.17	123.477	111.575	1876.49	36.2663	620.515	11.3365	36.5100428	617.541971	15.36978091
SIG1	transcript762	11.3365	74.3096	5.10462	0.105726	0.105726	0.351895	5.10462	0.652869	4.240542046	0.369298795	2.056503327
SIG1	transcript763	31311.1	38282.1	8476.97	4637.8	42329.6	2805.51	151.189	306.552	2807.08524	154.5388231	306.9625522
SIG1	transcript764	10.1569	23.9302	2294.47	4194.25	306.552	6933.2	414.778	82.2718	6936.011688	419.5283789	80.06205042
SIG1	transcript765	226.497	758.884	2537.16	758.884	1387.78	375.022	1026.28	91.0759	377.5068126	1021.990942	92.32427465
SIG1	transcript766	0	0	1.73198	0.222631	3.99302	1.73198	1.02085	5.10462	5.339199896	5.544859741	8.140081454
SIG1	transcript767	375.022	91.0759	3102.24	14012	6933.2	12.6408	74.3096	3.5156	8.987582001	71.01547151	5.882367733
SIG1	transcript768	17131.7	14012	561.088	226.497	167.28	2537.16	928.058	5128.24	2532.776664	928.765916	5128.988158
SIG1	transcript769	9373.31	3793.11	7666.33	1026.28	2805.51	620.515	458.736	7666.33	620.3769179	458.6833627	7669.527828
SIG1	transcript770	1876.49	686.226	5.10462	19.3906	6.46369	9.09013	23.9302	3430.33	9.31544141	23.56141133	3428.133757
SIG1	transcript771	4637.8	250.549	141392	18943.1	6270.17	6270.17	5670.54	3102.24	6265.189003	5671.234066	3106.700367
SIG1	transcript772	1.02085	0.105726	151.189	339.068	26.566	136.637	0.105726	2.02082	139.3955453	3.76116487	1.62035601
SIG1	transcript773	6270.17	6270.17	339.068	339.068	8476.97	185.071	1.23451	686.226	188.9355462	5.677521304	691.1508635
SIG1	transcript774	17.4409	111.575	339.068	32.703	67.1087	74.3096	74.3096	2294.47	73.78387407	70.11809651	2297.865054
SIG1	transcript775	23160.6	839.224	151.189	226.497	277.144	5670.54	4194.25	561.088	5671.854169	4191.464269	559.8914394
SIG1	transcript776	2.3402	19.3906	29.4804	11.3365	1.47075	14.083	6.46369	5.10462	12.21383052	1.486217377	5.097611318
SIG1	transcript777	3.08383	2.69335	2.02082	23.9302	40.2064	0	5.10462	0.827621	2.711646325	8.410574906	4.993067468
SIG1	transcript778	0.652869	123.477	25609.4	115645	51753.7	226.497	686.226	23.9302	224.2007655	690.5324511	24.49267418
SIG1	transcript779	23.9302	7.2528	414.778	839.224	339.068	458.736	10.1569	3430.33	463.3808394	5.864322156	3430.624575
SIG1	transcript780	7.2528	36.2663	167.28	49.3802	10364.4	8.12534	2.02082	8.12534	5.146756653	5.711648052	10.05446138
SIG1	transcript781	44.563	12.6408	49.3802	250.549	185.071	136.637	60.5964	19.3906	139.1640341	56.40703067	21.34489924
SIG1	transcript782	18943.1	6933.2	7666.33	620.515	4637.8	204.744	9373.31	17131.7	207.3847575	9370.469154	17132.88669
SIG1	transcript783	2.69335	0.652869	7.2528	32.703	0	2.02082	2.02082	0	0.594617658	4.977212392	2.675054793
SIG1	transcript784	151.189	123.477	0.494826	0	8.12534	2.69335	12.6408	3.5156	2.712477919	16.36264003	7.908683021
SIG1	transcript785	19.3906	3.99302	0.652869	3.5156	5.10462	3.08383	0.494826	12.6408	0.194310143	0.667717157	13.19617742
SIG1	transcript786	0.652869	6.46369	6.46369	11.3365	2.02082	0	0.105726	54.7067	3.346420537	4.387531552	54.16256472
SIG1	transcript787	0	0.494826	0	8.12534	0.827621	1.73198	21.5465	23.9302	1.270167105	17.32152217	28.32080978
SIG1	transcript788	14012	25609.4	185.071	306.552	561.088	31311.1	1254.99	2537.16	31306.86045	1254.237011	2536.101991
SIG1	transcript789	5.75004	0.652869	23.9302	21.5465	1.47075	1.47075	12.6408	3.99302	5.155415115	14.20729657	2.163511451
SIG1	transcript790	620.515	620.515	5.10462	1.23451	9.09013	5.75004	2.3402	1.02085	8.34354656	0.109809676	3.473212719
SIG1	transcript791	29.4804	40.2064	1.47075	0.494826	3.5156	23.9302	3.99302	9.09013	28.5771135	8.375455495	10.64797523
SIG1	transcript792	277.144	2.69335	2.3402	1.47075	3.08383	12.6408	3.99302	2.02082	14.67313174	7.110516999	3.857381089
SIG1	transcript793	3793.11	185.071	620.515	1134.89	686.226	136.637	23.9302	31311.1	139.6664568	28.8231038	31309.09887
SIG1	transcript794	0.222631	0.105726	36.2663	26.566	5.75004	3.99302	8.12534	1.02085	6.351225211	7.310729304	4.854794682
SIG1	transcript795	6.46369	10.1569	11.3365	3.5156	0.652869	1.47075	3.99302	74.3096	0.71546593	1.550470784	70.59601883
SIG1	transcript796	339.068	100.811	1696.97	185.071	4637.8	2805.51	14.083	18943.1	2800.532415	10.48624521	18946.03735
SIG1	transcript797	185.071	151.189	14012	17131.7	3430.33	522211	25609.4	18943.1	522212.8272	25611.24188	18946.73653
SIG1	transcript798	1026.28	85542.8	375.022	5670.54	11460.3	91.0759	1134.89	156341	92.84019914	1130.439503	156341.2882
SIG1	transcript799	0.222631	3.99302	44.563	250.549	82.2718	0.105726	100.811	0.494826	0.462402233	101.7973184	2.892530449
SIG1	transcript800	2074.98	2294.47	7666.33	2294.47	250.549	306.552	32.703	42329.6	310.6836121	30.63780586	42327.20485
SIG1	transcript801	5.10462	40.2064	0.351895	4.52091	5.75004	8.12534	26.566	6.46369	10.93333566	25.22219124	3.949587547
SIG1	transcript802	91.0759	1387.78	10364.4	38282.1	472279	1254.99	277.144	54.7067	1258.261891	272.9526189	52.44781713
SIG1	transcript803	167.28	339.068	20946	6270.17	1696.97	1876.49	3430.33	11460.3	1873.911847	3430.31644	11462.27718
SIG1	transcript804	11460.3	1696.97	620.515	10.1569	226.497	9.09013	2.3402	1.23451	10.64753319	7.099105856	1.789841479
SIG1	transcript805	458.736	375.022	31311.1	63275.9	375.022	23160.6	561.088	1026.28	23158.48089	560.6454964	1023.510578
SIG1	transcript806	28317.1	2805.51	6933.2	11460.3	3102.24	620.515	277.144	4194.25	617.3715872	280.4782159	4190.371189
SIG1	transcript807	10.1569	1.73198	74.3096	100.811	620.515	151.189	3102.24	0.652869	152.3440297	3098.501961	2.099306687
SIG1	transcript808	40.2064	1134.89	458.736	620.515	2074.98	74.3096	1534.61	9373.31	77.71939126	1531.318696	9369.740371
SIG1	transcript809	2074.98	4637.8	1026.28	14012	7666.33	10364.4	2537.16	5.75004	10365.86648	2532.583873	8.584086918
SIG1	transcript810	0.222631	8.12534	23.9302	54.7067	5.75004	2.02082	928.058	2.69335	1.651418334	926.1722464	3.93618387
SIG1	transcript811	23.9302	36.2663	100.811	49.3802	1254.99	3102.24	67.1087	4637.8	3099.742914	68.5465459	4641.919335
SIG1	transcript812	414.778	339.068	82.2718	507.343	31311.1	204.744	339.068	686.226	205.2912325	338.8153053	687.532872
SIG1	transcript813	21.5465	44.563	1696.97	1534.61	40.2064	19.3906	277.144	2294.47	22.3587453	273.2957178	2291.842991
SIG1	transcript814	2.69335	5.10462	19.3906	123.477	23.9302	44.563	5.75004	60.5964	45.43400109	6.450346567	56.93523457
SIG1	transcript815	3102.24	250.549	67.1087	60.5964	1134.89	561.088	1876.49	32.703	556.6707189	1874.253374	37.43833431
SIG1	transcript816	0.222631	8.12534	0.494826	0.105726	23.9302	10.1569	3102.24	1.47075	9.661397325	3102.208794	0.641090051
SIG1	transcript817	2805.51	928.058	686.226	20946	928.058	686.226	4637.8	839.224	690.8994205	4633.621411	839.3487898
SIG1	transcript818	0.652869	151.189	167.28	204.744	36.2663	32.703	100.811	91.0759	35.07896227	98.47806466	94.57162588
SIG1	transcript819	414.778	60.5964	36.2663	36.2663	60.5964	54.7067	758.884	19.3906	55.22069704	761.9405061	20.76585596
SIG1	transcript820	7666.33	414.778	167.28	250.549	32.703	44.563	91.0759	306.552	40.15259563	93.65356423	309.0309723
SIG1	transcript821	91.0759	1696.97	3793.11	1387.78	77363.4	11460.3	82.2718	94587.1	11465.27364	81.88959162	94582.6045
SIG1	transcript822	839.224	67.1087	458.736	1026.28	100.811	928.058	1254.99	386280	929.6071272	1254.388387	386284.9659
SIG1	transcript823	9.09013	5.10462	12.6408	67.1087	5.75004	36.2663	29.4804	2537.16	34.45609571	25.87173653	2532.480568
SIG1	transcript824	74.3096	67.1087	11.3365	5.10462	0.351895	11.3365	1.73198	928.058	10.33003418	1.904374316	926.904047
SIG1	transcript825	3793.11	2805.51	11460.3	10364.4	1254.99	34621.6	1026.28	4637.8	34623.51229	1028.221271	4639.110587
SIG1	transcript826	32.703	36.2663	0.827621	0.105726	0.105726	2.3402	29.4804	1534.61	5.06999535	25.90588295	1534.232759
SIG1	transcript827	12.6408	3.99302	23.9302	26.566	14.083	2.69335	29.4804	1.23451	4.993109563	33.42891487	0.737272276
SIG1	transcript828	928.058	111.575	10364.4	5128.24	250.549	339.068	36.2663	40.2064	342.3303797	37.46232141	38.65690149
SIG1	transcript829	1876.49	375.022	620.515	1026.28	14.083	91.0759	1134.89	12672.1	94.47456328	1136.929862	12670.96437
SIG1	transcript830	9.09013	10.1569	111.575	21.5465	29.4804	9.09013	1.47075	8.12534	5.399787942	0.567920578	8.698511571
SIG1	transcript831	2805.51	6270.17	2074.98	1534.61	82.2718	250.549	4194.25	2805.51	248.4791587	4191.865054	2801.219938
SIG1	transcript832	0.351895	2.3402	0	2.3402	0.222631	3.99302	4.52091	2.02082	0.419899904	2.555969546	0.068871636
SIG1	transcript833	1026.28	54.7067	123.477	123.477	507.343	167.28	54.7067	458.736	165.0050546	58.49521876	456.9515891
SIG1	transcript834	191147	14012	306.552	686.226	14012	123.477	136.637	306.552	127.5715443	141.5002366	310.7898798
SIG1	transcript835	2805.51	23160.6	414.778	151.189	1254.99	8476.97	15493.5	2294.47	8479.875348	15497.37252	2295.577721
SIG1	transcript836	620.515	5670.54	5128.24	5128.24	277.144	686.226	34621.6	123.477	684.8079211	34619.73081	127.9906059
SIG1	transcript837	0.652869	3.08383	10.1569	3.99302	1.47075	2.69335	19.3906	54.7067	1.957982283	16.20275328	58.58189203
SIG1	transcript838	0.222631	14.083	29.4804	928.058	507.343	82.2718	23.9302	1254.99	85.09902384	21.35495657	1251.79694
SIG1	transcript839	6933.2	1134.89	5670.54	5128.24	46805.1	6933.2	6933.2	2074.98	6938.03498	6935.957399	2070.546182
SIG1	transcript840	111.575	167.28	10364.4	2294.47	306.552	686.226	127872	25609.4	687.1612394	127876.4443	25607.05447
SIG1	transcript841	339.068	414.778	111.575	19.3906	60.5964	2294.47	2805.51	25609.4	2298.658983	2808.653958	25613.81106
SIG1	transcript842	111.575	185.071	2805.51	1134.89	185.071	1696.97	3793.11	51753.7	1700.945168	3790.780223	51753.23357
SIG1	transcript843	12.6408	414.778	0.494826	1.23451	0	2.3402	2.69335	7.2528	2.240465769	7.598542296	10.61173895
SIG1	transcript844	1134.89	14.083	277.144	250.549	2294.47	10364.4	3793.11	19.3906	10362.83175	3792.155171	14.82533681
